Name,Comment,Date
TyrannosauRoss Lex,"nickfrog said:Nicks90 said:I have no issue with people spending their money on Bentley or other stupendously expensive cars.You clearly have. At least be consistent with your own opinions, however sweeping and based on prejudice they are.Talk about double standards!""people who buy this are vain because they only do it to show off their wealth! Bentley? Yeah, that's fine."" nickfrog said: Nicks90 said: ","April 16, 2022"
anonymous-user,"Cold said:Baldchap said:on an internet forum for driving enthusiasts.Wait, when did this happen? Are you cross posting from another forum?PH is all about the vehicle aesthetics, perceived type of driver and some weird pseudo-psychology about wealth and affordability of cars.Driving enthusiasts on PH? Hilarious.PH hasn't been a driving enthusiasts website for years, they might as well rename it Dadsnet. Driving enthusiasts or not we are all going to like or dislike different cars for different reason Cold said: Baldchap said: ","April 16, 2022"
simony958,Why are folks who seem to hate SUVs commenting here ? - Get over it - its called choice ,"April 16, 2022"
anonymous-user,"simony958 said:Why are folks who seem to hate SUVs commenting here ? - Get over it - its called choiceBecause it's an Internet forum where people with differing options discuss things, not everyone has the same view as you, get over it simony958 said: ","April 16, 2022"
Baldchap,"Billy_Whizzzz said:Baldchap said:Billy_Whizzzz said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Because you live up a very long rutted track and like the ground clearance? And because the interior space is better than a 3 series? And the deals from BMW made them insanely cheap? And the M3 Touring isn’t available yet? Oh, yes, the whole world is just like you.Calm down, it's only an amusing flowchart on an internet forum for driving enthusiasts. It's not like I touched your AWD settings knob.Oh, forgive me. FWIW I couldn’t be calmer. Just thought you’d asked who’d buy this polished turd so I replied. Nothing to do with the flowchart. Bit silly asking something if you don’t want replies.I didn't ask a question, I made a statement. Billy_Whizzzz said: Baldchap said: Billy_Whizzzz said: Baldchap said: ","April 16, 2022"
J-P,"Baldchap said:Billy_Whizzzz said:Baldchap said:Billy_Whizzzz said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Because you live up a very long rutted track and like the ground clearance? And because the interior space is better than a 3 series? And the deals from BMW made them insanely cheap? And the M3 Touring isn’t available yet? Oh, yes, the whole world is just like you.Calm down, it's only an amusing flowchart on an internet forum for driving enthusiasts. It's not like I touched your AWD settings knob.Oh, forgive me. FWIW I couldn’t be calmer. Just thought you’d asked who’d buy this polished turd so I replied. Nothing to do with the flowchart. Bit silly asking something if you don’t want replies.I didn't ask a question, I made a statement.Er... I think you'll find that a sentence that begins with ""why"" is a question - now maybe the question was rhetorical but that's hard to pick up in a written sentence. Baldchap said: Billy_Whizzzz said: Baldchap said: Billy_Whizzzz said: Baldchap said: ","April 16, 2022"
Billy_Whizzzz,"Gotta love the ‘I hate’ brigade who are full of the righteousness of how their own choices should be ubiquitous for everybody regardless of their needs, wants, desires, lifestyle or financial circumstances. ","April 16, 2022"
Spleen,"I don’t hate SUVs, I’ve got two of them, I’m just not a fan of the X3M. ","April 16, 2022"
Baldchap,"J-P said:Baldchap said:Billy_Whizzzz said:Baldchap said:Billy_Whizzzz said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Because you live up a very long rutted track and like the ground clearance? And because the interior space is better than a 3 series? And the deals from BMW made them insanely cheap? And the M3 Touring isn’t available yet? Oh, yes, the whole world is just like you.Calm down, it's only an amusing flowchart on an internet forum for driving enthusiasts. It's not like I touched your AWD settings knob.Oh, forgive me. FWIW I couldn’t be calmer. Just thought you’d asked who’d buy this polished turd so I replied. Nothing to do with the flowchart. Bit silly asking something if you don’t want replies.I didn't ask a question, I made a statement.Er... I think you'll find that a sentence that begins with ""why"" is a question - now maybe the question was rhetorical but that's hard to pick up in a written sentence.Which sentence begins with why? J-P said: Baldchap said: Billy_Whizzzz said: Baldchap said: Billy_Whizzzz said: Baldchap said: ","April 17, 2022"
Billy_Whizzzz,"Baldchap said:J-P said:Baldchap said:Billy_Whizzzz said:Baldchap said:Billy_Whizzzz said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Because you live up a very long rutted track and like the ground clearance? And because the interior space is better than a 3 series? And the deals from BMW made them insanely cheap? And the M3 Touring isn’t available yet? Oh, yes, the whole world is just like you.Calm down, it's only an amusing flowchart on an internet forum for driving enthusiasts. It's not like I touched your AWD settings knob.Oh, forgive me. FWIW I couldn’t be calmer. Just thought you’d asked who’d buy this polished turd so I replied. Nothing to do with the flowchart. Bit silly asking something if you don’t want replies.I didn't ask a question, I made a statement.Er... I think you'll find that a sentence that begins with ""why"" is a question - now maybe the question was rhetorical but that's hard to pick up in a written sentence.Which sentence begins with why?Wow. Who’s the pedant now? Calm down dearie. It’s a car forum. If you say something, whether it is a question or a statement people might respond. Note: they may have a different opinion from you, and I’m sorry love, but if you posit something on a forum you don’t get the right to prohibit responses. Baldchap said: J-P said: Baldchap said: Billy_Whizzzz said: Baldchap said: Billy_Whizzzz said: Baldchap said: ","April 17, 2022"
Roma101,"WY86 said:GTEYE said:The advert feed under the article flashed up various used ones in the low to mid £50k’s for say a 69 plate.That sums up what I was thinking, you’d be brave to buy one of these at £90k. It seems it’s a fairly mediocre M car and the market agrees, if they depreciate that much in “this” market….On the 69 plate ones they did have a very big discount so actual price paid would be more like £65k. Even on my 21 plate X3m comp i got a £17.5k dealer contribution.For me its a perfect one car does all. Its very fast, lots of space and not super expensive to run as insurance was like £700, full tank about £90-£110 and only do about 5k miles a year.I would be tempted by an LCI in the future as an M3 touring will be £900-£1k a month car even with a big deposit where my x3m is about £500pm.Edited by WY86 on Friday 15th April 12:54Unfortunately, those days are gone. Speaking to my BMW dealer on and off over the last few months, the days of big discounts and low interest rates are over and won’t be returning for a long time. That doesn’t just apply to M3s, it applies to M5s and even 550is. Even a heavily optioned M340d Touring (admittedly zero deposit) is c. £900 p/m. I’m pretty sure if you got a quote for an X3M, it wouldn’t be much less than an M3.If it is, then I need to find a new dealer!! WY86 said: GTEYE said: Edited by WY86 on Friday 15th April 12:54 ","April 17, 2022"
Wills2,"I had one and they fly completely under the radar it's just another X3, great cars with stonking performance, there is too much spite and bitterness on this forum. ","April 17, 2022"
130R,This is £20K more expensive than a Macan GTS. Ignoring the pain of actually getting one I know where my money would be going (or even a Macan S which is more than £10K cheaper again) ,"April 17, 2022"
WY86,130R said:This is £20K more expensive than a Macan GTS. Ignoring the pain of actually getting one I know where my money would be going (or even a Macan S which is more than £10K cheaper again)IMO the Macan is a pretty old design its underpinnings are from a gen 1 Q5. i would also say its not as practical. I would like to see a Macan GTS specced with the same options as a X3m comp for a fair comparison. Also lets not forget a Macan Turbo wouldn't see which way a X3M comp went let alone a GTS. 130R said: ,"April 17, 2022"
rallycross,"cayman-black said:£92k? I cant stop laughing, or perhaps I should be crying.Idiots out there still buying them, what an atrocious mess the design is on this crass ugly flashy horrorOf a car. cayman-black said: ","April 17, 2022"
nickfrog,"rallycross said:Idiots out there still buying them, what an atrocious mess the design is on this crass ugly flashy horrorOf a car.You think people are idiots because they don't like the same things as you. You have issues, it's just a car.Different people with different budgets like different things. rallycross said: ","April 17, 2022"
TyrannosauRoss Lex,"nickfrog said:rallycross said:Idiots out there still buying them, what an atrocious mess the design is on this crass ugly flashy horrorOf a car.You think people are idiots because they don't like the same things as you. You have issues, it's just a car.Different people with different budgets like different things.Indeed! I wonder if these people think people buying a designer suit is stupid because you can get a better performing suit jacket from another manufacturer at a sluggtly cheaper price.... nickfrog said: rallycross said: ","April 17, 2022"
J-P,"Baldchap said:J-P said:Baldchap said:Billy_Whizzzz said:Baldchap said:Billy_Whizzzz said:Baldchap said:Given there's an M3 Touring, why anyone would choose this polished turd (my own summarisation of the article) is beyond me.Because you live up a very long rutted track and like the ground clearance? And because the interior space is better than a 3 series? And the deals from BMW made them insanely cheap? And the M3 Touring isn’t available yet? Oh, yes, the whole world is just like you.Calm down, it's only an amusing flowchart on an internet forum for driving enthusiasts. It's not like I touched your AWD settings knob.Oh, forgive me. FWIW I couldn’t be calmer. Just thought you’d asked who’d buy this polished turd so I replied. Nothing to do with the flowchart. Bit silly asking something if you don’t want replies.I didn't ask a question, I made a statement.Er... I think you'll find that a sentence that begins with ""why"" is a question - now maybe the question was rhetorical but that's hard to pick up in a written sentence.Which sentence begins with why?I've highlighted the question in bold to make it easier to spot. I suppose technically the sentence didn't start with why but the point remains asking why is still a question. Baldchap said: J-P said: Baldchap said: Billy_Whizzzz said: Baldchap said: Billy_Whizzzz said: Baldchap said: ","April 18, 2022"
aeropilot,"130R said:This is £20K more expensive than a Macan GTS. Ignoring the pain of actually getting one I know where my money would be going (or even a Macan S which is more than £10K cheaper again)Yep.The air suspension option alone on the Macan for me would send me to the Porsche dealer...just a better option for UK roads, plus I do venture down rutted tracks on a regular basis, which is why I changed from a 135i to my X5.I'd rather have an Alpina X3D than this X3M. 130R said: ","April 19, 2022"
pSyCoSiS,"I really like these. On this generation of X3, I think they have got the proportions and styling just right.A neighbour has a new one in Donington Grey and it looks very nice indeed. Also sounds quite fruity on a cold start. ","April 19, 2022"
British Beef,"Maccmike8 said:Billy_Whizzzz said:I have had one since 2019, the longest I’ve had any M car. It’s a rebadged fast work hack. The engine is curiously characterless, the steering inert and it looks like sh*T but I really like it as a daily. It works for me as I realised M cars aren’t special enough for ‘high day and holiday’ cars and are best being used for the daily grind in an entirely unromantic way. I like the boot space, ground clearance, 4wd and it’s fast, comfortable and utterly anonymous. Not much more than that. I hope the newer one has the torque curve improved, but that’s about it. Maybe the article tells us that but I find John’s prose unreadable so not sure.Youve described it exactly the same way as I would except I also think it looks good. Would love this as by daily.If I was doing big mileage I would gladly swap the ""fast"" for economical and go for the 2lt Diesel, to save at least half the visits to fuel pump.I remember using my RX8 as a commuter for daily 80 mile round trip (really comfortable and fun but no cruise control and I had to fill it twice every week just for commute. Small tank plus terrible mpg were hopeless on that car. Maccmike8 said: Billy_Whizzzz said: ","April 20, 2022"
CourtAgain,"Maccmike8 said:Billy_Whizzzz said:I have had one since 2019, the longest I’ve had any M car. It’s a rebadged fast work hack. The engine is curiously characterless, the steering inert and it looks like sh*T but I really like it as a daily. It works for me as I realised M cars aren’t special enough for ‘high day and holiday’ cars and are best being used for the daily grind in an entirely unromantic way. I like the boot space, ground clearance, 4wd and it’s fast, comfortable and utterly anonymous. Not much more than that. I hope the newer one has the torque curve improved, but that’s about it. Maybe the article tells us that but I find John’s prose unreadable so not sure.Youve described it exactly the same way as I would except I also think it looks good. Would love this as by daily.I think the X3 has grown on me, I have an M40d, more than enough power, but I like the way it goes under the radar to most as being fairly anonymous. The fake engine noise in sport is bearable, and it is a practical daily... I couldn't pay £92k for an X3 Competition though Maccmike8 said: Billy_Whizzzz said: ","April 20, 2022"
GrantD5,"How's it going people? It's been a while since I have posted on here.Some may know, I was doing Uber driving and I have a VW Jetta for that but through lockdown I stopped and the car went to my Mum as I barely used it! Anyway I had a moped and I was doing Uber Eats etc for a while in London and it has been 1 year already. The bike sold yesterday and it was time to get another car. I will be going back to Uber very soon just waiting on TFL to pull their finger out of their backsides.Anyway, I sold the Ford Transit as I just had no use or the van anymore, just as the van was in a perfect working state ha.Today I drove 90 miles to Kettering and purchased this! 2004 BMW X3 3.0 Petrol 4 Wheel Drive. Pulled out the iPhone for some photos! Nice foggy day.While browsing on and off recently I noticed the market for the 6 cylinder autos tended to be 2.5i 4wd and 3.0i rear wheel drive. I had a 3.0i RWD lined up to go and see and I had one last look before leaving today and found this! I'm not sure how common the the 3.0i 4WD are but I never really noticed many and I was debating between going for the 4wd and slower or RWD and faster. But this is the best of both.Anyway the car drove faultlessly, but the EML came on - quick phone call with the home dealer and had the explanation of plugs and coils changed recently and the EML comes on sometimes??? So some digging in to that needed but the car was driving fine so I wasn't to phased. Also the airbag light come on as I pulled up at home, assuming its the occupancy sensor similar to E46 niggles.But apart from the the remote locking works, on one key at least think one may need a battery. All windows go up & down, the displays all work and are not pixelated, it has the locking nut, it has MOT, it has some history and it seems to just work. It has a CD player stereo and 6CD changer in the arm rest but it needs to go. I'd like a screen set up in the dashboard cubbyhole like on some models.My only pain with the 4WD was wanting to get the X5 wheels that I had on the X1 also but the rears are wider so far as I know that's no good for 4WD and need a square set up?Not sure what the overall plans are just nice to be in a nice enough daily car that's going to kill the wallet on petrol. At least it is ULEZ compliant and I can drive in the the zone without being charged an arm and a leg.Any advice / heads up please let me know! I know it's not the most exciting car but I have had an itch for one for a while now but while wanting X5 wheels. So I have to figure that now. But hopefully some updates soon regarding the EML at least. ","December 17, 2021"
Macron,"I didn’t realise these were ulez good.Dealer not sorting the EML is, err, interesting... ","December 17, 2021"
DevonLad,"Sorry but I would be taking that straight back to the dealer, EML & Airbag light on before you get home is not good. You say it drives fine but the lights come on for a reason and that reason may prove to be expensive. Best of luck with it. ","December 17, 2021"
willmagrath,"I didnt realise they did 2wd versions, stupid! ","December 17, 2021"
Ouroboros,"willmagrath said:I didnt realise they did 2wd versions, stupid!me twice willmagrath said: ","December 17, 2021"
aaron-j9c9a,It may drive fine but if you got it from a dealer I’d be taking it back for repair if the dash lights came on ,"December 18, 2021"
helix402,"willmagrath said:I didnt realise they did 2wd versions, stupid!I’m 99% sure the E83s were all 4wd. willmagrath said: ","December 18, 2021"
GrantD5,Maybe the X's being all 4WD was a bit of misinformation by me but I am happy it is 4 wheel drive none the less! I will get the car scanned as soon as possible and be in touch with the dealer.It's nice to drive but changing the steering wheel to a sport version so its a bit chunkier needs to be done.I want to remove the parrot kit that has been fitted too. ,"December 18, 2021"
GrantD5,"So first kind of update.I ordered a scanner from Amazon yesterday and it arrived today. Has pretty good reviews and only £25.00. Good enough to keep in the car for personal use at least.If anyone wants to the link of the one I used it is - https://amzn.to/3FrkIBDOrdered this due to the EML being on. So got to scanning and it flashed up the following.And one extra screen I found that I don't really understand, if anyone can shed some light that would be great.Moving on, I have been reading some 330i / 530i threads online and it seems a common replacement for the M54 engines can be the DISA valve.Here is a copy and paste of some issues that can arise when yours is faulty (for those that might not know)"" The symptoms of this fault are very obvious; there is a rattling noise coming from the DISA valve, SES light is lit and getting a lean mixture fault or rough running at idle. Displaying DTC codes and a loss in low end torque. There may be a rattling, buzzing or clicking noise coming from the engine. Fault codes: lean condition(P1083, P1085), front oxygen sensor lean (P1090, P1092) oxygen sensor slow response (P1087, P1089) and cylinder misfire (P0311-P0316) fuel control mixture lean (bank 2 sensor 1) and p0174 system too lean, showing? ""So that pretty much matches my issues.So I have ordered one for £64.99 and will pay my friend to fit it for me, I don't want my hands dirty haha. Looks like a nice bit of kit and they have their own install guide video.It removes the faulty plastic unit setup and replaces it with a billet aluminum setup.Anyway, I have started my pence per mile table that I have used previously and will get that updated soon once I pay for the part to be fitted.The dealer has agreed to pay half the bill which I am happy with just to get it over and done with, I am happy with the car apart from this issue so it will be nice to carry on driving.MOT history also states it has an oil leak so will start looking in to that and make sure its kept topped up in the mean time.Edited by GrantD5 on Sunday 19th December 17:38 Edited by GrantD5 on Sunday 19th December 17:38 ","December 19, 2021"
Jhonno,"The dealer is chatting nonsense about the EML after the plugs and coils have been changed.. Have they actually been done, and been done with Bosch/NGK plugs and BMW/Bosch/Beru coils? ","December 19, 2021"
Jhonno,"The other thing might be, if they have been done, they might not have seated the coils or the coil plugs properly. ","December 19, 2021"
GrantD5,"Jhonno said:The dealer is chatting nonsense about the EML after the plugs and coils have been changed.. Have they actually been done, and been done with Bosch/NGK plugs and BMW/Bosch/Beru coils?I have no idea mate, I haven't had the time to even check that out, I'm just gonna get the DISA valve done first and service it myself and I will change the plugs and then check the coil packs and go from there.I dont expect perfection but some honesty wouldnt have gone a miss thats for sure Jhonno said: ","December 19, 2021"
andy43,"If it was sold as from the trade, whether from home or a posh showroom, I’d be straight back to get it fixed or get your money back. I wouldn’t mess around trying to fix it yourself, it’s not a rare car, plenty more fish in the sea etc.I like these, I looked at a couple before buying a Forester instead. Fantastic creamy smooth six cylinder engines and they feel quite sporty and pointy for an SUV shaped thing. I seem to remember the gearbox is a bit finicky and really likes the wheels all exactly the same size on the X3 so do be careful if you’re thinking of changing them. ","December 20, 2021"
Jhonno,"Oil leak will be a cam cover weep or oil filter housing. Check for oil on the manifolds (or the smell of oil sat in traffic), and wetness under the inlet.Also be worth doing the CCV system. ","December 20, 2021"
C70R,"helix402 said:willmagrath said:I didnt realise they did 2wd versions, stupid!I’m 99% sure the E83s were all 4wd.You're absolutely correct.They all use the then-new BMW X-Drive system, that runs them in RWD under normal conditions and engages the front wheels via a transfer case when it detects slip.I've a real soft spot for these. Basically a jacked-up 3-series platform (identical underneath to the 4wd E46s that the US market got), with a slightly taller body.The interiors, particularly the dash plastics, are pretty low-rent - but they are excellent VFM. helix402 said: willmagrath said: ","December 20, 2021"
C70R,"The DISA valve failing should be VERY obvious, with a pronounced tapping/rattling from the inlet manifold on idle. You can test for it by disconnecting power to the valve's solenoid while the engine is running, which should make the noise stop - there's a good YT video showing how to do that.Your EML issues are likely to be linked to sensor of some sort. O2 and MAF sensors are the most common culprits.Also, don't rule out a tear in the intake trunk (from the airbox to the inlet manifold), which lets a load of unmetered air in and causes the car to run poorly. Easy to check, cheap and simple to replace. ","December 20, 2021"
C70R,"Jhonno said:Oil leak will be a cam cover weep or oil filter housing. Check for oil on the manifolds (or the smell of oil sat in traffic), and wetness under the inlet.Also be worth doing the CCV system.The M54 bloody loves an oil leak.Like the DISA valve, I wouldn't just ""do"" the CCV for the sake of it. You can check the vacuum under the oil cap with the engine running to give yourself a good idea of the CCV health.Remove the cap, and place your hand over the hole - a slight sucking feeling (and small change in idle) is normal, but strong suction suggests that the CCV has had it.Edited by C70R on Monday 20th December 10:21 Jhonno said: Edited by C70R on Monday 20th December 10:21 ","December 20, 2021"
bobiwine,"I like these, a work colleague of mine had one. Lovely exhaust note. In his ownership iirc he had to sort out an oil leak from the sump plug & engine mounts. ","December 20, 2021"
GrantD5,"Thanks for all the replies.The car will be fixed I have a bunch of friends who work on my car for good mates rates, I know the car should be working from the dealer thats a given but I don't want to drive back for 100 miles for the sake of an engine light when the car drives fine, this may well be back to bite me in the backside. But for the price, I paid the others albeit a few 100 cheaper are complete dogs.If the valve don't sort it the car will be serviced soon including plugs and then can check coilpacks. I will look into o2 sensors also.While this is being done I will check for the oil leak too, already suspect cam cover and sump plug but I will see.Also thanks for the tip on the CCV that's also very much on my 'keep an eye on' list.Car is not tax friendly ","December 20, 2021"
anomaly,"We had an e83 3.0d for a long time and loved it. I really think they're great and very underrated cars. They drive very well indeed. I wasn't aware that they did a RWD version. I seem to remember looking at wheels at the time and concluded that X5 wheels would not fit these, might be wrong though. ","December 20, 2021"
GrantD5,Yeah the whole RWD thing I seem to have had complicated I never realised they were 4 wheel drive. I would love the X5 wheels but assuming the different size wheel would cause issues for the transfer case etc. ,"December 24, 2021"
GrantD5,"So a couple parts are now here.DISA Valve kit from X8R, haven't opened the packaging but it looks like a nice piece of kit.I had a headlight bulb out already and not ideal when its dark by 4PM currently.I have started my Pence Per Mile sheet too. I haven't & won't do to that many I don't assume so this may hurt my feelings over time. I have one for just me also or tax/petrol/insurance which I may share totals of from time to time. But here we are as of Christmas eve. Will be over 130K before the end of the year.Merry Christmas people. Covid running wild in London left right and centre. People close to home have tested positive now and friends. When I knew no one who tested positive prior.Hopefully 2022 gets better! ","December 24, 2021"
Sheepshanks,"GrantD5 said:Yeah the whole RWD thing I seem to have had complicated I never realised they were 4 wheel drive. I would love the X5 wheels but assuming the different size wheel would cause issues for the transfer case etc.It'll use different width and profile tyres such that the rolling circumference is close enough the same.Can becomes a pain if have to replace a single tyre - don't know about the BMW system but some are quite critical that tread depth across axles and front to back is near enough the same, so you may have to change tyres four at a time. Even with normal wear, on a staggered set-up you obviously can't swop fronts and backs to even up wear. GrantD5 said: ","December 24, 2021"
gf15,"We had a 2004 on 96k miles x3 3.0. We bought it as it cost the same as 6 large skips, and we we were refurbished our house. We also needed a 4wd to get up our road when it snows here. We kept it for 3 years to Dec 2018.We also has a 2005 650 and a 2002 330i convertible at the time, so thought it was a known entity. Engine was wonderful.Good tip was to buy bmw wheels with winter tyres off a well known auction site. Cost for 4 wheels with 4 as new continental tyres was £300.It drove nicely, but had a few issues;1: split expansion tank, started losing water about 500 miles before the catastrophic failure on New year's eve, 200 miles from home with 20 guests arriving that evening.........that was about 400.2; drivers window would not go up, common issue, from memory, something to do with the seats......3: drive shaft to bring drive from gearbox to front wheels, excessive wear in uj joints, MOT failure, that was 600 to refurb at a drive shaft specialist. Took the drives shaft off, so it could pass it's MOT, sold it with the drive shaft in the boot.4: the list is endless..Amazingly, it is still on the road, 3 years later. Averaged 18 mpg over the time we had it, where the 330 averaged 28.I hope yours is a good one. ","December 25, 2021"
silver_lining,"GrantD5 said:So a couple parts are now here.DISA Valve kit from X8R, haven't opened the packaging but it looks like a nice piece of kit.I had a headlight bulb out already and not ideal when its dark by 4PM currently.I have started my Pence Per Mile sheet too. I haven't & won't do to that many I don't assume so this may hurt my feelings over time. I have one for just me also or tax/petrol/insurance which I may share totals of from time to time. But here we are as of Christmas eve. Will be over 130K before the end of the year.Merry Christmas people. Covid running wild in London left right and centre. People close to home have tested positive now and friends. When I knew no one who tested positive prior.Hopefully 2022 gets better!Would it disappoint you to hear that your pence per mile sheet is actually a pounds per mile sheet? GrantD5 said: ","December 26, 2021"
GrantD5,"gf15 said:We had a 2004 on 96k miles x3 3.0. We bought it as it cost the same as 6 large skips, and we we were refurbished our house. We also needed a 4wd to get up our road when it snows here. We kept it for 3 years to Dec 2018.We also has a 2005 650 and a 2002 330i convertible at the time, so thought it was a known entity. Engine was wonderful.Good tip was to buy bmw wheels with winter tyres off a well known auction site. Cost for 4 wheels with 4 as new continental tyres was £300.It drove nicely, but had a few issues;1: split expansion tank, started losing water about 500 miles before the catastrophic failure on New year's eve, 200 miles from home with 20 guests arriving that evening.........that was about 400.2; drivers window would not go up, common issue, from memory, something to do with the seats......3: drive shaft to bring drive from gearbox to front wheels, excessive wear in uj joints, MOT failure, that was 600 to refurb at a drive shaft specialist. Took the drives shaft off, so it could pass it's MOT, sold it with the drive shaft in the boot.4: the list is endless..Amazingly, it is still on the road, 3 years later. Averaged 18 mpg over the time we had it, where the 330 averaged 28.I hope yours is a good one.That's a nice healthy list you had there! The MPG around town is horrible but on the open road it's not to terrible I don't think! The drivers window / drivers seat issue sounds interest. As for the expansion tank thats common on all BMW of this era, poor from them, hopefully I can replace the tank to a new one by then with a rad!silver_lining said:Would it disappoint you to hear that your pence per mile sheet is actually a pounds per mile sheet?It's motivation to get it to Pence *hides after being corrected haha* gf15 said: silver_lining said: ","January 01, 2022"
GrantD5,"Happy new year, I was supposed to post this yesterday but a nap after work before heading out stopped that.Had the bulbs fitted, nothing special at all but all lights are currently working and I will settle for that. DISA valve is being fitted tomorrow also.If anyone has any recommendations for which spark plugs to put in for this engine that would be great!Just a couple of photos of the car and an end of year Pound Per Mile sheet. Hopefully can get it to pence one day ha. ","January 01, 2022"
d_a_n1979,"GrantD5 said:Happy new year, I was supposed to post this yesterday but a nap after work before heading out stopped that.Had the bulbs fitted, nothing special at all but all lights are currently working and I will settle for that. DISA valve is being fitted tomorrow also.If anyone has any recommendations for which spark plugs to put in for this engine that would be great!Just a couple of photos of the car and an end of year Pound Per Mile sheet. Hopefully can get it to pence one day ha.Spark plugs; stick with NGK IMO:https://www.ebay.co.uk/itm/313716712964?fits=Car+M... GrantD5 said: ","January 01, 2022"
Court_S,Another vote for NGK plugs.Opie Oils are normally pretty cheap for them and there are often discount codes. ,"January 01, 2022"
GrantD5,"I assumed it would be NGK, may go for the Iridiums. ","January 01, 2022"
GrantD5,"So its been a fun start to 2022, a few questions on the Facebook pages!So I noticed the start up was a little sluggish. But thought nothing much of it and wanted to wait until after the DISA valve was replaced, so we will start there.Ordered and X8R DISA valve kit and it was a very nice piece of kit!But on the day of going to get it fitted, the car wouldn't start. I had left an iPhone lead plugged in over night in the 12v plug that had a red light shining all night and I thought this must of just trickled the battery down enough.This got left a couple of days now as I was busy with work etc and this is kind of a second car. Anyway a couple of days later, I jump started the car and it worked fine so I took it for a spin around the block. Later that evening I took it to another friends too have the DISA valve fitted.All was good, the car started and I drove home and it drove better with the new valve in place.I went to the car in the morning to take it to work, NOTHING. Again this got left a couple of days, tested the battery and it was on the orange light at 12v and it was a 5-6 year old Bosch unit, but because it started up when jumping I decided to buy a new battery. Couple of days later and £140 later I jump started the car and took it to Halfords and had a new Yuasa battery fitted.New battery in and the car started, just. Anyway, I had some time to kill and went for some break with with my mother before heading to work, came out of McDonalds and NOTHING the car wouldn't start. The car was recovered and dropped a couple miles back home.I had some recommendations for the earth straps which I have bought now (still not fitted just yet), but tried to start the car with the car earthed with a jump lead with no luck. These are going to be changed soon anyway as they are cheap enough and appear to be problematic.With the new battery in though, and trying to start the car and you could hear the starter having a tough time. Great.For those who don't know the starter is under the inlet on these M54 engines. So while this was being done I decided to replace the CCV system with a kit from C3BMW. This was all fitted today. I also got a little dehumidifier pouch as the car steams up on the windscreen a fair bit inside.Here are some fitting photos from today, was a bit of a pain getting the inlet off, didn't really find much online for getting the inlet off from an X3 M54 but got there in the end.The sonofabeech. It was spinning freely. And original.Didn't get any photos of the new CCV kit fitted but its all fitted and the old pipes were very brittle. The car is all back together and it was a relief to hear it start up first time once all back together.It was evident that the oil leak is coming from the Vanos leak so the inlet will be coming back off very soon to have this replaced which is annoying, but not know how to do so, this will be done along with a full service of the car.The Pounds Per Mile sheet will be updated soon, I don't even want to look currently!Some nicer updates soon hopefully and do not wish this job on anyone! ","January 16, 2022"
MrB.,"I had one of these a couple of years ago, and they are surprisingly adept. If you get the dreaded ABS, Brake light and 4WD light on it’s a worrying sign, but a relatively simple fix (if you can get access to a ramp).There is a 75p plastic gear in the transfer box that wears out. Plenty of decent YouTube tutorials on the fix, so don’t worry. I’d love another, but only a petrol. mine was a 3.0i with 145k on it when I bought it. Did a few miles with me, and MrsB did comment once on how nice it was on a long drive. Decent endorsement from someone who, at the time, had a 5 year old Volvo XC60 with less than half the miles. ","January 16, 2022"
Macron,Have you gone back to the dealer who sold it to you on any of this? Sounds like almost all common problems need dealing with... ,"January 16, 2022"
Court_S,Sounds like you’re getting there with the car. The starter motor looks like a pig (I think I’m going to need to do it on my other half’s 125i).I’ve spent a bloody fortune on my 130i since May last year albeit a fair bit is by choice on mods. ,"January 17, 2022"
GrantD5,"MrB. said:I had one of these a couple of years ago, and they are surprisingly adept. If you get the dreaded ABS, Brake light and 4WD light on it’s a worrying sign, but a relatively simple fix (if you can get access to a ramp).There is a 75p plastic gear in the transfer box that wears out. Plenty of decent YouTube tutorials on the fix, so don’t worry. I’d love another, but only a petrol. mine was a 3.0i with 145k on it when I bought it. Did a few miles with me, and MrsB did comment once on how nice it was on a long drive. Decent endorsement from someone who, at the time, had a 5 year old Volvo XC60 with less than half the miles.Yeah the transfer case seems to be a big problem on these especially changing tyres and wheels etc.The plastic gear will get changed in the near future for sure this is just over 130k now so I am sure it's due.Macron said:Have you gone back to the dealer who sold it to you on any of this? Sounds like almost all common problems need dealing with...He paid for the DISA valve, i cant ask for the battery as it didnt resolve the issue, the CCV cant really be expected I don't think. I see the starter as being very unfortunate.Court_S said:Sounds like you’re getting there with the car. The starter motor looks like a pig (I think I’m going to need to do it on my other half’s 125i).I’ve spent a bloody fortune on my 130i since May last year albeit a fair bit is by choice on mods.Ha I can't wait to change some bits over to nicer bits but want to get some key bits serviced first! MrB. said: Macron said: Court_S said: ","January 18, 2022"
