Name,Comment,Date
c_henry,"A_K said:The Macan is better in every way other than space. If you really need that much extra space, get a Discovery! Funnily enough all the people I know who’ve had a new RRS have actually been some of the smallest people I know :-)If you need more space you could actually get an Evoque which has more interior space than the Macan, though the Macan is bigger on the outside. Which is a pity as that's what stopped me getting one. A_K said: ","November 13, 2021"
Bryans69,"c_henry said:A_K said:The Macan is better in every way other than space. If you really need that much extra space, get a Discovery! Funnily enough all the people I know who’ve had a new RRS have actually been some of the smallest people I know :-)If you need more space you could actually get an Evoque which has more interior space than the Macan, though the Macan is bigger on the outside. Which is a pity as that's what stopped me getting one.Not sure about the latest one's but original Evoques were horribly cramped in the back, and tiny boot. My niece has one. Ghastly thing, and the high window line makes it seem like you are sitting in a post box.That said, Macan isn't that big either, which ruled it out when we were looking a couple of years back. At the time I couldn't help thinking of it as an expensive Golf R, just with a nicer interior. c_henry said: A_K said: ","November 13, 2021"
Spleen,"A_K said:And for what it’s worth I think the Macan absolutely trumps the ubiquitous RR Sport which in my opinion - and I’m sure this will ruffle feathers - is today almost exclusively driven by ‘new money’ types more keen to appear as if they are part of some exclusive set than they are about the car’s actual performance vs other similarly priced marques.The Macan is better in every way other than space. If you really need that much extra space, get a Discovery! Funnily enough all the people I know who’ve had a new RRS have actually been some of the smallest people I know :-)ps: look for just-above average sized houses in the suburbs that have had gaudy, oversized, ‘mansion style’ gates installed. There’s almost always a newish RR sport parked in the driveway. I don’t think it’s a coincidence that both the gates and car are too big for purpose :-)Edited by A_K on Saturday 13th November 08:58Lol at the multiple stereotypes, top marks! FWIW and the sake of balance without the hackneyed cliches, I bought an RRS after testing three variants of the Macan; the diesel, the S and the GTS as well as an X3 M40i. In the end it simply came down to space, the RRS has more of it and was the one we chose and at no point do I feel as if I've lost out on anything. Of all three (or four) the GTS was the one for me and whilst it was more dynamic drive than the RRS - no real surprise there - the compromise on space was too much. Is the Macan a 'better' car? Of course it isn't, it's what it is to the driver and the RRS is no better or worse either.Oh, and I'm of average height, live in a small village, have no gates to my driveway and my RRS is nearly five years old. I also had a Discovery as a loaner and that was too big for our needs. Just for the sake of balance and all that. A_K said: Edited by A_K on Saturday 13th November 08:58 ","November 13, 2021"
darreni,"abzmike said:That’ll be popular at the school gates and Waitrose, essentially when Discoveries are on lead times as long as Mars landers.And for a lot of buyers, thats what they want. Decent badge, looks, reasonable economy - there you go. abzmike said: ","November 13, 2021"
NJJ,"Badge engineering at its finest, you have to applaud VAG as they are the masters of this. Many will be happy just having the Porsche badge on the steering wheel, they won't care one iota about the lack of performance or soul. ","November 13, 2021"
matrignano,What’s the price of this car as tested?Looks to have a few options on it ,"November 13, 2021"
CDP,"Spleen said:Lol at the multiple stereotypes, top marks!I did chuckle about that too. Cheapest Porsche crossover. Probably on lease to people who couldn't possibly be seen in a British car.... Spleen said: ","November 13, 2021"
cerb4.5lee,"I'd personally want more than 295 Ib/ft of torque in a car as heavy as this is. I'd also much prefer more the 4 cylinders as well. I've never driven a 4 cylinder engine and thought that it felt in anyway premium to use. I used to have a 520d, and the 4 cylinder engine in that felt out of place in it for me. ","November 13, 2021"
trevalvole,"darreni said:abzmike said:That’ll be popular at the school gates and Waitrose, essentially when Discoveries are on lead times as long as Mars landers.And for a lot of buyers, thats what they want. Decent badge, looks, reasonable economy - there you go.Agreed, plus who cares how old the platform is when it rides and handles as well as it does? darreni said: abzmike said: ","November 13, 2021"
Burgerbob,CDP said:The thick end of 50 grand for a four cylinder engine in a 2 ton car!It's easy to forget the impact of inflation. The 944 turbo was £27500 when it came out in 1985. That's around £80k in today's money for a four cylinder turbo. CDP said: ,"November 13, 2021"
Buster73,"Spleen said:Lol at the multiple stereotypes, top marks! FWIW and the sake of balance without the hackneyed cliches, I bought an RRS after testing three variants of the Macan; the diesel, the S and the GTS as well as an X3 M40i. In the end it simply came down to space, the RRS has more of it and was the one we chose and at no point do I feel as if I've lost out on anything. Of all three (or four) the GTS was the one for me and whilst it was more dynamic drive than the RRS - no real surprise there - the compromise on space was too much. Is the Macan a 'better' car? Of course it isn't, it's what it is to the driver and the RRS is no better or worse either.Oh, and I'm of average height, live in a small village, have no gates to my driveway and my RRS is nearly five years old. I also had a Discovery as a loaner and that was too big for our needs. Just for the sake of balance and all that.I’m on my second RRS , my wife picked up a new Macan GTS in April .The Macan is a lovely car to drive and be in generally , it’s speed is never in question as it’s very fast.The RRS is also a lovely car to drive and be in , it’s fast enough but no where near as fast as the Macan.When I go for the keys when both cars are available I end up taking the RRS every time without exception, it’s a different more relaxing car to drive.Nice choice to have though. Spleen said: ","November 13, 2021"
Spleen,"Buster73 said:I’m on my second RRS , my wife picked up a new Macan GTS in April .The Macan is a lovely car to drive and be in generally , it’s speed is never in question as it’s very fast.The RRS is also a lovely car to drive and be in , it’s fast enough but no where near as fast as the Macan.When I go for the keys when both cars are available I end up taking the RRS every time without exception, it’s a different more relaxing car to drive.Nice choice to have though.Aye, nice choice to have for sure, I'm lucky enough to have a fast two-seater to tick the box when I feel like some speed so happy days. The other factor that did it for me was that we drive to Croatia at least twice a year and the RRS is just spot on for that sort of thing, almost perfect frankly. You could of course do it in a GTS but we thought that the RRS would just be slightly more comfortable than the Porsche so with that and the space thing it was a no brainer really.I'd really like to do that journey an FFRR but the wife actually really likes the RRS which is unusual as cars are completely lost on her so the influence campaign continues. Buster73 said: ","November 13, 2021"
Demonix,"An inexpensive Porsche now that is a contradiction in terms but £47k is a sizeable outlay for a VW engined SUV - now 3-4 years down the line a used one + remap, milltek exhaust and induction kit = isn't a bad way of getting yourself a premium badged performance SUV for reasonable outlay.Is the Macan 2.0 the noughties equivalent of the 924 - i.e. VW engine and a heap of derision from the Porker purists lol ","November 13, 2021"
aponting389,I’ve got one of these for the wife/our family car. It’s lovely and is way fast enough for our needs. I bought the 2.0 because IMO a Porsche engine is a flat 6 so why would I shell out for the V6 which is also a VW engine! ,"November 13, 2021"
Tin Hat,"My wife has one of these , she previously had an Evoque ( stolen ) and then a Discovery Sport ( stolen twice ). The Porsche is simply leagues ahead of the JLR products, even my wife ( most definitely not a car enthusiast) has commented on how well the Porsche handles, the engine capacity and thrust seems to be of no concern to her at all. We had a Porsche driving day last week as a ‘gift’ from Porsche, this was great fun but the instructor spent some time showing her how to operate the reversing camera etc, the high speed manoeuvres were lost on her……I personally think it is a superb car, and realistically priced.In summary, would be an utter waste of icebergs to provide her with a V6 and I suspect that is much the same for 75% of 2.0 sales. ","November 13, 2021"
cerb4.5lee,"Turbobanana said:CDP said:An inline 6, V8, V10, V12 (hence your name) can have a magnificent sound but a 2.0 turbo is just a way of moving a car.There are many owners of Ford Cosworths, Mitsubishi Evos, Subaru Imprezas, Saabs and many others who may disagree with you.I've driven Cosworths/Evos and Impreza turbos, and thankfully they didn't have over 1900kg to drag around with them though.This model Macan is the model you buy if you aren't into cars for me. I had a 2.0 turbo 4 cylinder engine in a Mini, and I definitely wouldn't want an engine that small in a heavy SUV that is for sure.Even though I'm not a fan of this model(I'd go for the V6 model), it will definitely sell like hot cakes though I reckon. Turbobanana said: CDP said: ","November 13, 2021"
legless,"Article said:confirms that the platform you're sitting on predates MLB.On the contrary. It is the MLB platform, which was introduced with the B8 A5 in 2007.The current longitudinal Audis use a slightly updated version, termed MLB-evo. Article said: ","November 13, 2021"
TyrannosauRoss Lex,"TwigtheWonderkid said:265bhp, 0-60 in 6.4sces and a top speed of 144. Difficult to see how that isn't adequate for 99% of real life driving.50-80mph overtakes. The 0-60 appears quicker than what it might feel like in the real world due to 4WD traction and a good gearbox. It'll be quick enough.... But with Porsche we've come to expect a certain level of performance. I'm not sure being almost the same as something like a BMW 320d is quite that.I can't see the appeal of this over an EV really. I've still yet to come across a fun 2 litre 4 cylinder engine. TwigtheWonderkid said: ","November 13, 2021"
TwigtheWonderkid,"TyrannosauRoss Lex said:TwigtheWonderkid said:265bhp, 0-60 in 6.4sces and a top speed of 144. Difficult to see how that isn't adequate for 99% of real life driving.50-80mph overtakes.I doubt they would be an issue and even if they are, do 50-80mph overtakes make up more than 1% of your driving? I doubt it very much.People get seduced by more powerful alternatives whilst, nice if you have money to burn, are largely not required most of the time. I had a 900cc Honda Fireblade sports bike. Yeas, it was fab, but 99% of the time the upper reaches of its capabilities were never called upon and everything I did on it could have been more than adequately with a 600cc sports bike. In fact, as I live in London, I reckon 90% of the time, a 125cc would have done what was needed.Don't get me wrong, high performance cars and bikes are great, but a lot of it is just willy waving. My Fireblade certainly was. I loved having it, and talking about it, but I barely used it to its maximum potential. TyrannosauRoss Lex said: TwigtheWonderkid said: ","November 13, 2021"
J4CKO,"Thing is, they do faster versions, if you want to go faster then maybe buy one of those ?Plenty fast enough for its target customers. ","November 13, 2021"
TyrannosauRoss Lex,"TwigtheWonderkid said:I doubt they would be an issue and even if they are, do 50-80mph overtakes make up more than 1% of your driving? I doubt it very much.People get seduced by more powerful alternatives whilst, nice if you have money to burn, are largely not required most of the time. I had a 900cc Honda Fireblade sports bike. Yeas, it was fab, but 99% of the time the upper reaches of its capabilities were never called upon and everything I did on it could have been more than adequately with a 600cc sports bike. In fact, as I live in London, I reckon 90% of the time, a 125cc would have done what was needed.Don't get me wrong, high performance cars and bikes are great, but a lot of it is just willy waving. My Fireblade certainly was. I loved having it, and talking about it, but I barely used it to its maximum potential.99% of my driving is under 50mph, that doesn't stop me wanting a car that does over 50mph though TwigtheWonderkid said: ","November 13, 2021"
TyrannosauRoss Lex,"J4CKO said:Thing is, they do faster versions, if you want to go faster then maybe buy one of those ?Plenty fast enough for its target customers.This is true. Maybe they should bring out the 3 cylinder petrol from the Skoda Octavia too. Plenty fast enough for most people. J4CKO said: ","November 13, 2021"
swanseaboydan,"My wife bought one new in 2016 and we still have it - 2 litre petrol turbo with 245hp is more than enough for cruising around in town and smooth and punchy on the motorway. Yes, I would have preferred it if she had bought a 3.6 turbo petrol but that wasn’t going to happen . . But I have come to really love this car. Worth a try if you want a nice all rounder ","November 13, 2021"
J4CKO,"TyrannosauRoss Lex said:J4CKO said:Thing is, they do faster versions, if you want to go faster then maybe buy one of those ?Plenty fast enough for its target customers.This is true. Maybe they should bring out the 3 cylinder petrol from the Skoda Octavia too. Plenty fast enough for most people.Hyperbolic responses aside, Porsche do market research and have a base minimum performance requirement which is beyond a 3 cyl eco model and some way below a 911 Turbo.Porsche have long since had slow models available, 214's, 924's, 944's. V6 Cayennes etc, which were all at least adequate or better in period.I cant get all that arsed that someone elses Crossover SUV wont do a sub 4 sec 0-60 and then need to wait another couple of seconds. TyrannosauRoss Lex said: J4CKO said: ","November 13, 2021"
MrGTI6,"TyrannosauRoss Lex said:I can't see the appeal of this over an EV really.Usability perhaps? The Macan's not my cup of tea at all, but even with the dull 2.0-litre engine I could use one as my only car without making compromises. I couldn't do that with an electric car. TyrannosauRoss Lex said: ","November 13, 2021"
off_again,"Wow, so much hate. I wonder if anyone commenting that it’s just badge engineered or an Audi or that it’s on a decades old platform has actually driven one?I have driven a few and bought one (S model) and it’s a very compelling package. Widely reviewed as being excellent for what it is, if a little over priced. And it’s so much more than just a Q5 with an expensive badge. Yes there are a lot of parts sharing, but that’s true of any car company today, and if a 2.0T fits the bill? Great. Go for it.I had a loaner one of the previous generation and was expecting to hate it. I had a 400 mile round trip up and over the mountains and wasn’t expecting much. But that gearbox is excellent and made the best of what power was available. Overall, impressed with it, even if it got a little wheezy at 8000 ft!For me, the V6 one is the sweet spot. Not that more thirsty, plenty of power and a handling / ride combo that’s fantastic. Are there faster and cheaper cars? Absolutely. But 6000 miles in on ours and it’s done everything we could ask of it, and we are looking forward to running it for years to come. If you are in the market for a car like this, don’t knock it until you try it. If you aren’t in the market for something like this, that’s up to you. ","November 13, 2021"
DaveMiddleton,"All my life I have owned extremely fast car (amongst them-8 911's of which 4 were turbos).Also Ferrari, SL55, Nissan R34 V Spec etc etc. My last car was a AMG 43 GLC, as I was getting older. However, I have ordered this time this 4 Cylinder Macan which will arrive by end of the month. Nowadays I have neither the wish to drive fast nor do the roads lend themselves to this. I am therefore waiting patiently for my new car which will no doubt have the build quality I have been used to and well enough specified with £13K of extras. ","November 13, 2021"
Buster73,As an aside WBAC have offered nearly £5k more than we paid for the car in April we know the reasons behind that but I believe they’re one of the least depreciated cars on the market anyway.Let the haters hate. ,"November 13, 2021"
PHZero,"Those wheels look pretty awful to me. And I don't quite understand why they've decided to limit the EA888 to 265hp for this model when the ‘performance’ Cupra SUVs, and R Tiguans, T-Rocs etc with the same engine get more power.Perhaps it's just me associating Porsches with some of the fastest cars / SUVs about.Ah well. It'll look good on the driveway and will stand out on the school run. ","November 13, 2021"
darreni,"Tin Hat said:My wife has one of these , she previously had an Evoque ( stolen ) and then a Discovery Sport ( stolen twice ). The Porsche is simply leagues ahead of the JLR products, even my wife ( most definitely not a car enthusiast) has commented on how well the Porsche handles, the engine capacity and thrust seems to be of no concern to her at all. We had a Porsche driving day last week as a ‘gift’ from Porsche, this was great fun but the instructor spent some time showing her how to operate the reversing camera etc, the high speed manoeuvres were lost on her……I personally think it is a superb car, and realistically priced.In summary, would be an utter waste of icebergs to provide her with a V6 and I suspect that is much the same for 75% of 2.0 sales.Totally agree, for most buyers the performance is fine. Those that want more can look to the GTS/ turbo etc.if I was in the market for a new daily at the mo, I’d struggle to look past the 2.0. Tin Hat said: ","November 13, 2021"
SidewaysSi,"darreni said:Tin Hat said:My wife has one of these , she previously had an Evoque ( stolen ) and then a Discovery Sport ( stolen twice ). The Porsche is simply leagues ahead of the JLR products, even my wife ( most definitely not a car enthusiast) has commented on how well the Porsche handles, the engine capacity and thrust seems to be of no concern to her at all. We had a Porsche driving day last week as a ‘gift’ from Porsche, this was great fun but the instructor spent some time showing her how to operate the reversing camera etc, the high speed manoeuvres were lost on her……I personally think it is a superb car, and realistically priced.In summary, would be an utter waste of icebergs to provide her with a V6 and I suspect that is much the same for 75% of 2.0 sales.Totally agree, for most buyers the performance is fine. Those that want more can look to the GTS/ turbo etc.if I was in the market for a new daily at the mo, I’d struggle to look past the 2.0.Sorry guys, you are both completely wrong as the PH masses have spoken. You don't really like the car - it is heavy, way too slow for your needs and you really should have bought an EV instead. Something like that Skoda POS thing is obviously a far better car. You fools. darreni said: Tin Hat said: ","November 13, 2021"
PHZero,"Tin Hat said:My wife has one of these , she previously had an Evoque ( stolen ) and then a Discovery Sport ( stolen twice ). The Porsche is simply leagues ahead of the JLR products, even my wife ( most definitely not a car enthusiast) has commented on how well the Porsche handles, the engine capacity and thrust seems to be of no concern to her at all. We had a Porsche driving day last week as a ‘gift’ from Porsche, this was great fun but the instructor spent some time showing her how to operate the reversing camera etc, the high speed manoeuvres were lost on her……I personally think it is a superb car, and realistically priced.In summary, would be an utter waste of icebergs to provide her with a V6 and I suspect that is much the same for 75% of 2.0 sales.Wow. I'm shocked to hear about the stolen Range / Land rovers. Keyless thefts? That sounds like an absolutely horrendous run of events. Hopefully the Porsche doesn't attract so much unwanted attention. Tin Hat said: ","November 13, 2021"
off_again,"PHZero said:Wow. I'm shocked to hear about the stolen Range / Land rovers. Keyless thefts? That sounds like an absolutely horrendous run of events. Hopefully the Porsche doesn't attract so much unwanted attention.I was worried about the keyless theft situation with some brands and checked out Porsche on this subject. The 2018 model refresh updated a lot and they fixed the previous issues.https://insurance-edge.net/2019/03/27/keyless-thef...Much better now. I think other brands have resolved their issues too, but due to their demand in certain places JLR products were always ripe for theft. PHZero said: ","November 13, 2021"
Tin Hat,"PHZero said:Tin Hat said:My wife has one of these , she previously had an Evoque ( stolen ) and then a Discovery Sport ( stolen twice ). The Porsche is simply leagues ahead of the JLR products, even my wife ( most definitely not a car enthusiast) has commented on how well the Porsche handles, the engine capacity and thrust seems to be of no concern to her at all. We had a Porsche driving day last week as a ‘gift’ from Porsche, this was great fun but the instructor spent some time showing her how to operate the reversing camera etc, the high speed manoeuvres were lost on her……I personally think it is a superb car, and realistically priced.In summary, would be an utter waste of icebergs to provide her with a V6 and I suspect that is much the same for 75% of 2.0 sales.Wow. I'm shocked to hear about the stolen Range / Land rovers. Keyless thefts? That sounds like an absolutely horrendous run of events. Hopefully the Porsche doesn't attract so much unwanted attention.It’s hyper upsetting, not least the extreme lack of mechanical sympathy. We live in NE London which is speed bump central, the last time that the Discovery was stolen, it averaged 50 mph on a 3 mile trip, lots of scrapes and dents added for good measure. Unbeknown to us, the force of the impacts was so great that the cooling fan shredded a dislodged rad pipe which left us stranded in Austria 3 weeks later ( JLR to their credit collected the car and returned it to us FoC ) when it was stolen, the Police wouldn’t even come to meet us to collect it ( it had a tracker ). In the end, we had a ‘Ghost’ immobiliser installed which stopped the thefts, but it never really felt the same again. Walking the streets of London you see a LOT of RRs with disclocks etc, it’s clearly a common problem. PHZero said: Tin Hat said: ","November 13, 2021"
PHZero,"off_again said:I was worried about the keyless theft situation with some brands and checked out Porsche on this subject. The 2018 model refresh updated a lot and they fixed the previous issues.https://insurance-edge.net/2019/03/27/keyless-thef...Much better now. I think other brands have resolved their issues too, but due to their demand in certain places JLR products were always ripe for theft.That's good to know. Hopefully all other manufacturers have deployed the same technologies. I've just got rid of a keyless car and I'm back to one with with an ignition barrel. My other half got in to drive it the other day and she asked where the start button was. off_again said: ","November 13, 2021"
PHZero,"Tin Hat said:It’s hyper upsetting, not least the extreme lack of mechanical sympathy. We live in NE London which is speed bump central, the last time that the Discovery was stolen, it averaged 50 mph on a 3 mile trip, lots of scrapes and dents added for good measure. Unbeknown to us, the force of the impacts was so great that the cooling fan shredded a dislodged rad pipe which left us stranded in Austria 3 weeks later ( JLR to their credit collected the car and returned it to us FoC ) when it was stolen, the Police wouldn’t even come to meet us to collect it ( it had a tracker ). In the end, we had a ‘Ghost’ immobiliser installed which stopped the thefts, but it never really felt the same again. Walking the streets of London you see a LOT of RRs with disclocks etc, it’s clearly a common problem.Sorry to hear that. You work hard for a nice vehicle and then that sort of thing happens. And if the little sts are caught, they often get away far too lightly. Daily Fail link apologies. I hope your run of bad luck is over.https://www.dailymail.co.uk/news/article-10193563/...'Rimmer, of Greenleach Road, was handed 22 months imprisonment which was suspended for two years; 25 days of rehabilitation activity requirements; 150 hours unpaid work and was made the subject of an electronically monitored curfew for five months after pleading guilty to dangerous driving; aggravated vehicle taking; possession of a knife and assaulting and emergency worker.' Tin Hat said: ","November 13, 2021"
off_again,"MotorSpeak said:Is this the first time a Porsche has, eww, degraded itself to sharing an engine with a Skoda?Porsche 914? Derived its engine directly from the Beetle! And the 924 had an engine that appeared in an Audi and subsequently in the LT van (albeit changed in the Porsche) precedence has been set from the past. And what’s wrong with a Skoda? MotorSpeak said: ","November 13, 2021"
cerb4.5lee,"off_again said:And what’s wrong with a Skoda?Everyone I knew absolutely took the piss out of mine when I had it. It was a yellow 1982 Estelle though to be fair back in 1990. They used to be a complete joke as a car maker(in the UK anyway), and mud sticks I think. off_again said: ","November 13, 2021"
off_again,"Oso said:A clever argument, but even the most myopically badge-obsessed buyer now knows that the Macan is built on a platform Audi ditched years ago, that Porsche is nursing along until it’s allowed to rebadge the Q4.Ouch, but a little incorrect. Yes, the Macan and Q5 were built on the MLB platform, there differences are pretty dramatic. Only around 20% of the base chassis shares common parts and Porsche made significant changes from the engines (not so much now) to gearbox to 4WD system. And that’s before you get to the suspension setup, pickup points and additional structural parts that Porsche added. So yeah, it’s the same platform if that works for you.Audi did make a change and shifted to the MLB evo platform for later models, while Porsche stuck with the success that they had and further refined it. Yes, there are some “Porscheness” stuff they claim to have done - like the changed brake mechanism to “add more feel”, but they are very different cars, just happen to have some of the body pickup points that are very similar.But hey, don’t let details get in the way of a story.Now, if we want to dig in on some of weird stuff that Porsche did, that was bizarre and went wrong, that’s fine. The early V6 engines (absolutely NOT Audi engines) have oil leak issues that need an engine out to fix. Then there are the transfer box issues that can cost thousands to fix. Oh and there are reports of some engines going pop! Not the type of quality that you would expect for that price. Oddly the VW sourced 2.0T engine is the most reliable one, especially from the early models. Now they have switched to a derivative of the Audi 2.9 V6 in different states of tune which seems to be significantly more reliable and stout. Oh and they take to tuning very well. The very latest models have the 3.0 V6, but not sure if that’s a Porsche or Audi engine now. But still that 2.0T is still there. From what I am aware of, a small remap and it gets a lot peppier and removes hesitancy from it. But the question still remains, is there enough of a price difference or saving on MPG to justify not going to the V6? That is the tough question to answer. Oso said: ","November 13, 2021"
Cheib,Driven quite a few 2.0 Macan's as loan cars...we have a previous gen Macan Turbo PP and have also driven the old Macan Diesel. If your Macan is purely a means of transport then the 2.0 is fine but if you want to have any kind of fun or excitement then it is not for you...the old Diesel was a better drive because of the torque but the V6 engined cars are much nicer to drive and also sound better too. I just think a Porsche should have an engine that sounds good ! Whether that's a 4x4 or a 911. ,"November 13, 2021"
Nu57jez9639,"The Macan 2.0 with 265bhp has enough power and fast enough for me , 10years ago no way would I have said that , regarding car thefts as mentioned I know someone who's had his defender stolen twice so now he just removes the steering wheel lol. ","November 14, 2021"
Andy JB,I did consider one of these at one stage but never understood why they didn't give it the S3 state of tune to 300hp to Make it more viable with 1800kg to lug around plus compete with rivals. it's one of best 4 cylinders out there IMO.V6 quoted hare as a lowly Audi engine but it was developed with Porsche and also fitted into a Bentley. ,"November 14, 2021"
stuckmojo,"I have a Macan as second car/wife car and the only thing I don't like about it is the Audi Diesel powerplant.I tried the base petrol V6 and that wasn't much better. GTS better, Turbo very good. So that's what I'll change mine for next year.I can't think what else is better as family car. (other than an Alpina X3 thing) ","November 14, 2021"
Triumph Man,"I don’t dislike the Macan, and cars of its ilk - indeed it would make a good car for my wife. However i would always have a sense of disappointment everytime I started it that it wasn’t the 6 cylinder.Same goes for other cars - I couldn’t buy a 4 cylinder BMW because I’d always have a sense of disappointment that I’d splurged a load of money and didn’t get a 6 pot. ","November 14, 2021"
SidewaysSi,I may buy one for the wife. A great car for the kids run and for her to meet mates in. ,"November 14, 2021"
ddom,"I was very disappointed with the one I drove. Of course, like the Evoque and other entry level things its all about the badge. The 4 pot in them is nothing special, overall a nice place to be and lovely layout.....but not at 50KI'd take a used Cayenne and a slush fund ","November 14, 2021"
pSyCoSiS,"Turbobanana said:CDP said:An inline 6, V8, V10, V12 (hence your name) can have a magnificent sound but a 2.0 turbo is just a way of moving a car.There are many owners of Ford Cosworths, Mitsubishi Evos, Subaru Imprezas, Saabs and many others who may disagree with you.True, but those cars weigh a lot less than the Macan, so would feel more potent in that setup. Turbobanana said: CDP said: ","November 14, 2021"
MotorSpeak,off_again said:Porsche 914? Derived its engine directly from the Beetle! And the 924 had an engine that appeared in an Audi and subsequently in the LT van (albeit changed in the Porsche) precedence has been set from the past. And what’s wrong with a Skoda?Nothing wrong with a Skoda in of itself. But masquerading as a Porsche with Skoda bits is a little cringeworthy. People are buying just the Porsche badge. off_again said: ,"November 14, 2021"
Dale487,"CDP said:The thick end of 50 grand for a four cylinder engine in a 2 ton car! I think I'd rather go electric than listen to a four pot in a luxury car. It's not like they've saved a load of weight by going IC plus it will become more and more of a nuisance to run.A 911 petrol definitely petrol for the sound and handling but in this there isn't a lot of point.I think the Macan going EV will stop the base model feeling like the poor relation - as the base Taycan with the big battery option has the most range of any of the range. A more powerful electric motor doesn’t sound any better than a less powerful one, unlike a V6 against a 4 cylinder. CDP said: ","November 14, 2021"
MyV10BarksAndBites,"CDP said:MyV10BarksAndBites said:Straight BS!!!Me or them?Just from my point of view if it were my money I'd not buy a new IC car unless it were genuinely special. I don't think a 2.0 four pot in 2 tons of SUV to be good enough. A Cayman or even a Defender/Ineos/Landcruiser perhaps but not a crossover. Especially as the Hyundai 5 will out accelerate the Macan, looks better, has a brighter interior and has a very rapid charging time.An inline 6, V8, V10, V12 (hence your name) can have a magnificent sound but a 2.0 turbo is just a way of moving a car.I'm guessing in the next couple of years there will be an electric replacement for the Macan, it will be brilliant and nobody will want these. It is already obsolete.Sorry, them!!!My comment was aimed directly at Porsche... CDP said: MyV10BarksAndBites said: ","November 14, 2021"
MyV10BarksAndBites,"stongle said:CDP said:In that context you have a valid point but in the case of this Macan it's just a power unit. .In the case of this Macan, isn't this the ""school run"" version? If you want a speedy one, there are other options in the range. Not everyone wants or needs ballsout performance. For most users and applications, anything BUT the 2.0 is probably overkill.I don't think anyone looks at a Macan and thinks performance car, its really a designer handbag amongst small SUVs. And there is nothing wrong with that (if its your bag).Some may see Porsche doing this as sacrilege, but our relationship with cars is changing.Its not purely about performance, its about everything else..... Sound, feel etc.... That a 4 pot just can't give you in a big heavy ""supposed"" luxury car... stongle said: CDP said: ","November 14, 2021"
MyV10BarksAndBites,Triumph Man said:Same goes for other cars - I couldn’t buy a 4 cylinder BMW because I’d always have a sense of disappointment that I’d splurged a load of money and didn’t get a 6 pot.This... and it would sound rattly at idle and thin or boomy everywhere else... Triumph Man said: ,"November 14, 2021"
cluckcluck,"Think it’s a good option for some, if not for petrol heads. At least the base models aren’t as obvious as used to be - take this 316 with it’s plastic bumpers and hubcaps for example! ","November 14, 2021"
TyrannosauRoss Lex,"Nu57jez9639 said:The Macan 2.0 with 265bhp has enough power and fast enough for me , 10years ago no way would I have said that , regarding car thefts as mentioned I know someone who's had his defender stolen twice so now he just removes the steering wheel lol.It might well have enough power and be fast enough, but no matter how good an engine it is, a 4 cylinder engine cannot do luxury well. They just aren't particularly refined engines. 6+ cylinders are so much nicer. Each to their own, but spending £50k+ on a supposed premium semi-luxury car and getting a 4 cylinder? No ta, not for me at least. Nu57jez9639 said: ","November 14, 2021"
cerb4.5lee,"cluckcluck said:Think it’s a good option for some, if not for petrol heads. At least the base models aren’t as obvious as used to be - take this 316 with it’s plastic bumpers and hubcaps for example!It is funny that you posted the 316, because this model of Macan totally reminded me of it as well. People only purchased the 316 to get a BMW badge, and I see this model of Macan in the same vein too.A petrolhead(or at least someone who appreciates engines) wouldn't even consider a 316, in the same way they wouldn't consider this model of Macan either for me. cluckcluck said: ","November 14, 2021"
cerb4.5lee,"TyrannosauRoss Lex said:It might well have enough power and be fast enough, but no matter how good an engine it is, a 4 cylinder engine cannot do luxury well. They just aren't particularly refined engines. 6+ cylinders are so much nicer. Each to their own, but spending £50k+ on a supposed premium semi-luxury car and getting a 4 cylinder? No ta, not for me at least.I'm totally in your camp with this as well. TyrannosauRoss Lex said: ","November 14, 2021"
Spleen,"cerb4.5lee said:It is funny that you posted the 316, because this model of Macan totally reminded me of it as well. People only purchased the 316 to get a BMW badge, and I see this model of Macan in the same vein too.A petrolhead(or at least someone who appreciates engines) wouldn't even consider a 316, in the same way they wouldn't consider this model of Macan either for me.Oh I don't know. When I were a nipper I wanted a BMW, any BMW and when I got my E21 316 at 18 I thought it was the greatest thing in the world. cerb4.5lee said: ","November 14, 2021"
cerb4.5lee,"Spleen said:Oh I don't know. When I were a nipper I wanted a BMW, any BMW and when I got my E21 316 at 18 I thought it was the greatest thing in the world.That is a very cool car to have at 18 for sure.I've always been an engine man though, so I would rather go for a top of the range Ford with a bigger engine...rather than a bottom of the range BMW with a small engine. That is just me though. Spleen said: ","November 14, 2021"
Scottie - NW,"cerb4.5lee said:People only purchased the 316 to get a BMW badge, and I see this model of Macan in the same vein too.A petrolhead(or at least someone who appreciates engines) wouldn't even consider a 316, in the same way they wouldn't consider this model of Macan either for me.In the early 90's my Dad had either the 316 or 318 (it was 4 cyl) and it's not just for the badge. He has little interest in performance or cars in general, but when given a choice of company car to get he went and test drove the short list work suggested to him, and of them all the BMW drove the best and worked best as an overall package for him, he has never been one for car badges is still driving now at close to 80 in a Mazda, having previously had Lexus's. You have to remember what the 316 was up against in the early 90's and it was a better drive than most other cars then.And if he was looking now he is the type of person the Macan 2.0 would appeal to, some people just have different requirements. cerb4.5lee said: ","November 14, 2021"
