Name,Comment,Date
FirstSeaLord,"I've had both. My thoughts are here:viewtopic.php?f=20&t=11747The Gen 3 GTS is a better car in my view, in particular the ride and the way it steers - and I much prefer the interior. However both are great cars and that's quite a gap","June 09, 2023"
On-Track,"Two key differences: The GTS suspension is a much sportier suspension and has the latest instrumentation.If you prefer buttons on the centre console, the ability to manually control the gearbox with the transmission lever (as well as with paddles) as well as a nice leather gaiter on the transmission lever then the Mk2 is for you. Personally, I prefer the exterior look of the Mk2 but then I am biased.","June 09, 2023"
FirstSeaLord,"Yeah - the lever thing's better on the Gen 2, that's for sure","June 09, 2023"
SAC1,"Agree and likewise I'm biased.Mileage, colour, options, number of past owners and condition will all have a bearing on your choice presumably?Have you considered the Gen2 GTS?","June 09, 2023"
wab172uk,"I’d say if you can afford it, go for the Mk3 GTS.","June 09, 2023"
Col Lamb,Buy a Turbo.Put a deposit down on a GTS.Sorted.,"June 09, 2023"
FirstSeaLord,"Exactly this. Think the GTS will probably continue to hold its value pretty well. Haven't heard that production capacity will get scaled up, like it is for the 992And I wouldn't hang around. Have heard they'll stop taking orders relatively soon. All that stuff about having ICE and EV in production seems to have changed. There may be some overlap but not for nearly as long as it was initially implied","June 09, 2023"
Plyphon,"I know there is a running thread on insurance somewhere, I couldn't find it...Anyway, I go onto the usual comparison sites... first one comes back at areasonable£3,600I figure there must be something going on, so I double check all my details, no errors. I notice all the insurers are odd ones I've never heard of - none of the bigger brands.Go to another comparison site, slightly better at £1,600.My renewal comes through from my current insurer at £900. I asked them to also quote if I added the Vodafone tracker thing that came with the car, £15 cheaper. Hardly seems worth the £200-odd a year that thing costs.Last year it was £500! Madness.Anyway, thank you for listening to my TED Talk.","June 05, 2023"
ScotMac,Probably Covid or Brexit to blame,"June 05, 2023"
TheTraveller,"I think they are having a laugh.Personally I check as many sites I can every year, it gives me some playtime.  It keeps my current Insurer on their toes, and it may be cheaper somewhere else. If they can’t be loyal to me and be commensurate with costs, I don’t feel why I should be loyal to them.","June 05, 2023"
TheTraveller,"I think they are having a laugh.Personally I check as many sites I can every year, it gives me some playtime.  It keeps my current Insurer on their toes, and it may be cheaper somewhere else. If they can’t be loyal to me and be commensurate with costs, I don’t feel why I should be loyal to them.","June 05, 2023"
Wing Commander,"Last year the insurance on my 2018 911 was £665 (my daily driver).This year Admiral quoted £897!I phoned up and got it down to £758.Still a 14% increase, but better than a 35% hike!","June 05, 2023"
Old Chimer,£465 with Churchill last year. Renewal quote this month was £526. Got same cover with Aviva Zero for £325 and they also pledge to carbon offset my fuel usage for the year based on 7500 miles.,"June 05, 2023"
SAC1,"All insurances have increased this year. Mine went up by 30% for the same car with LV. Haggling with LV got it down to +23% and paid LV  £397.If you haven't, try LV, Admiral and Go Compare.  Then ring your current insurer and see if they will match the lowest like-for-like quote.","June 05, 2023"
Tracky,Two of mine went down….,"June 05, 2023"
wab172uk,"Some of the prices given above, wow !Mine came in around £330, but as I’m part of my way through the renewal year, I just paid £230 with £0 excess.But insurance will always differ due to postcode, where it’s parked, your age, and no claims etc.If you can, have either a multi car policy or have a car and house policy.I pay less than £900 for my Macan S (previously X3 M40i) GR Yaris, and house insurance.Even years ago, I paid around £750 on an Audi R8 V8 and a Mk7 Golf GTI performance, which was less than my work colleague paid for his Megane RS. I was late 30’s and he was early 30’s.It’s a complete mine field.","June 05, 2023"
kevreb123,"HiHad my Porsche Macan Diesel comming up to 2 years i will only have 2 years NCD when the Insurance is due on the 20/6/23 as my full NCD is with my other daily driver.My exisiting Insurance company raised premium from last years £398 to £700Got a quote from Porsche UK today £1460Contacted comparison site went with Churchill for £427 for fully comp but not protected as only 2 years NCD but same cover as had previous years uninsured driver, vandalism damage, windscreen courtesy car etc and with a £500 voluntary excess so all in all it went up £29 from last year .","June 05, 2023"
GWL,"Last year, my MY15 Turbo cost £350 to insure. This year's quote £475.However, have now changed to MY20 GTS. Best quote £600. Porsche wanted £1375","June 05, 2023"
Plyphon,"Guess I'm paying the London tax, I was quite happy with £900, less than my S3 was! That was over £1k!Churchill and Direct Line refuse to provide a quote... any one else I can try?","June 05, 2023"
2japs,"My S3 was with Aviva, big increase in January, used Go Compare and reduced excess by £250 as Go Compare give you this amount free, great quote from Quote me happy, ironic that they are owed by Aviva, when I changed to the Macan increase was only £28. Still a lot less than original Aviva renewal price for S3.I have protected NCD but only 6 years NCBObviously mileage , use etc influences price but worth a try.","June 06, 2023"
Plyphon,"I did try Go Compare and that came to £1.6k lol. Again any of the quote were from insurance brands I've never heard of. I will try again, though.I wonder if there have been a run of thefts in my area recently - we are near Hampstead / Golders Green etc where theres lots of expensive cars that I'm sure get targeted. So the big names are just refusing to insure the area...","June 06, 2023"
crockers,I get a good rate from NFU. Around £600. Not the cheapest but a good company b,"June 07, 2023"
Tim92gts,"My cousin insured a Cossie Sierra with them in the late 80s, premium was £2k; he called and complained so they halved it!The agent is a friend who probably knew he always drove like a pensioner.","June 07, 2023"
SAC1,"I live in a small hamlet in a rural area, yet invariarably NFU give me the highest (like for like) quote. This year it was well into four figures!","June 07, 2023"
Nuclear Nick,"Yes, like you Steve I'm rural and until a year ago NFU had been excellent but they massively hiked the renewal on the 911 and insisted on a tracker so I ditched them. Strangely, this year, their quote for the Defender was competitive so I'm back with them. Also, they were OK with the full PPF I'd added, unlike Aviva who declined to renew because of it. Even stranger, had I bought the Carpathian version of the V8, which comes with full PPF as standard, they would have insured it! The world of insurance is strange indeed.","June 09, 2023"
FirstSeaLord,Anyone going?https://www.beaulieu.co.uk/events/simply-porsche/,"June 02, 2023"
Wing Commander,Have been three times & loved it!Sadly my current girlfriend is not a petrolhead.,"June 02, 2023"
FirstSeaLord,"Good to know it's good.My current wife isn't a big car fan, but is being pretty cool about it and is coming along","June 02, 2023"
Old Chimer,I did 'Simply Aston' in the Vantage two years ago and thoroughly enjoyed it.,"June 02, 2023"
Wing Commander,"You’ll love it.  Probably upwards of 1,000 Porsches there.  Lovely grounds, country house & the motor museum too.  Have also seen a falconry display there twice.","June 02, 2023"
Tracky,Current implies there is a chance for a change!,"June 02, 2023"
Wing Commander,Always...!,"June 02, 2023"
FirstSeaLord,"Exactly - hence my ""current wife"" commentWouldn't let current gf see you referring to her as that - or there could be repercussions","June 02, 2023"
FirstSeaLord,Fantastic. Sounds great,"June 02, 2023"
Wing Commander,Ditto re: your current wife.,"June 03, 2023"
FirstSeaLord,Touche,"June 03, 2023"
Wing Commander,,"June 03, 2023"
Col Lamb,1000 PorschesBoring!,"June 03, 2023"
Wing Commander,"Same ‘boring’ comment could be said of an infinite number of things including football, rugby, cricket, horse racing, F1 etc.Luckily we are not all the same.","June 03, 2023"
Plyphon,"I will be there with Macan, girlfriend, sausage dog and my Parents! Looking forward to it!","June 03, 2023"
SAC1,"Been 3 times in recent years and a great day out. Loads to do, including, but not an exhaustive list:# Porsche VIP parking for your car on the exhibition area and so being part of the display of Porsche vehicles# trade stands# Beaulieu's national motor museum# World of Top Gear# the monorail trip - unlimited rides# Beaulieu historic Palace House# formal and informal gardens# Beaulieu Abbey# the Secret Army Exhibition# cafe restaurant","June 03, 2023"
FirstSeaLord,"Had a great time at this. Didn't take any pics, but a really good range of pork to take in. Wish there'd been a 992 GT3RS there as would like to have seen if it's as outrageous in the metal as in picsMeanwhile my mrs has decided that we should get a 928, which when new looked massive - but now look roughly current 911 sized (or smaller?)","June 05, 2023"
Wing Commander,"Glad you enjoyed it.A modern day 928 would be interesting, to take on the front-engined Ferrari grand tourers.","June 05, 2023"
Wing Commander,"Instead, we went on a sunny picnic to a historic country house in the Cotswolds.","June 05, 2023"
FirstSeaLord,That's a decent country pile,"June 05, 2023"
Plyphon,Also had a great time here. I've not been to the motor museum since I was a wee lad so it was nice to stroll around there also.Did you spot the 992 GT3 Touring in a lovely PTS grey/green at the back of the 3rd field (behind the one with the PCGB tent in)? There was also a blue Touring nearby.I've decided that I need a 911... time to get on the configurator.,"June 05, 2023"
Tracky,Do you want me to send her my invoices to put her off!,"June 05, 2023"
pmg,or she needs to watch these videoshttps://www.youtube.com/watch?v=IB4iFQd7ewkhttps://www.youtube.com/watch?v=lBOmXKkfozAhttps://www.youtube.com/watch?v=w3wKKKryjQ8&t,"June 05, 2023"
FirstSeaLord,"The grey / green one was mine (it's actually not PTS, and is agate). Am pretty sure the one nearby was Deep Sea Blue ie like Chris Harris' one (now sold)","June 05, 2023"
FirstSeaLord,OMGAnd Tracky - thanks but no thanks. I definitely don't need a project!,"June 05, 2023"
SAC1,"National Trust Chastleton, Moreton-in- Marsh, Oxfordshire","June 05, 2023"
Tracky,It’s not meant to be a project but it does like throwing random issues!,"June 05, 2023"
Wing Commander,Were you stalking us?!,"June 05, 2023"
SAC1,"No, we were at NT Montacute  on Sunday for a family gathering and picnic.","June 05, 2023"
Wing Commander,"Montacute rings a bell.  Near Yeovil, Somerset?","June 05, 2023"
SAC1,Yep,"June 05, 2023"
Wing Commander,^^^ Brings back childhood memories of about 50 years ago!,"June 06, 2023"
Plyphon,Here I am... All other photos available at:https://www.bluepigphoto.co.uk/f448209641,"June 06, 2023"
Tracky,Pigs can drive now?,"June 06, 2023"
Plyphon,"Unsure, but they can't take a straight photo thats for sure!","June 06, 2023"
Tracky,,"June 06, 2023"
Plyphon,"Heya,Video below. Is this common? I'm hoping someone just forgot to put some vibration absorber somewhere and its easily fixed...","January 25, 2023"
Jon A,Good old fashioned trim squeak? Not heard this before but definitely needs sorting as they never just go away!,"January 25, 2023"
Plyphon,"Yeh, seems so - sounds like some plastic on plastic action. Drives me nuts once you notice it.... off I go to email the OPC....!","January 25, 2023"
crockers,Or do what my granddaughter did when her brakes made a noise.  Turn up the radio. That cost me new pads and discs,"January 25, 2023"
happy days,"Actual conversation heard in a VW dealers a few years ago.Customer ""My radio reception is terrible going through Lisburn""Receptionist ""Avoid Lisburn"".","January 25, 2023"
Plyphon,"Well, back to the OPC it goes!","January 30, 2023"
Zara M,"Oh my days, this has definitely been happening in my GTS collected (DEC 2022). I thought i was imagining it, as my husband said he hasn’t noticed it. Also some crackling in the passenger door. Really disappointing. Please do let me know if they are able to fix it, and what the fault was before I book it in.","February 21, 2023"
Plyphon,"The OPC has it now - took it back Tuesday morning. I drove the car there with the heater on 24 degrees the whole way just to make sure everything was warmed up and the noise was present when I got there!I found that if I push the console with my knee it'll make the sound, so was able to demonstrate the noise and explain how when driving it just happens non-stop (showing the video above).They agreed that was super annoying and it would be fixed. They said it may take 2/3 days as it'll be a whole centre console out job to pull apart the trims and find the offender.I'll update here when I know more!","February 22, 2023"
gasgas1,i would reject the car!,"February 22, 2023"
2japs,Back again PP! Hope this will get sorted and next free coffee will be at  first service,"February 22, 2023"
Zara M,An update would be great. Thank you,"February 22, 2023"
Plyphon,"Right so typically they can't reproduce the noise despite it happening on every drive I've ever had with the car - and say they can't commence work without witnessing the sound.So car is coming back to me, and I will take a day off work sometime over the next few weeks to take a Porsche technician out on a lovely drive to try to replicate the fault with that person present.Luckily it's not 'blocking' my enjoyment of the car, but how frustrating!","February 24, 2023"
Zara M,How annoying! I’ll let you know when I take mine in and see what they say.,"February 26, 2023"
harry8052,So I picked up a 2022 S yesterday and it’s doing the same thing. Going to try the dealers next week to see if they can do anything,"April 14, 2023"
Plyphon,"Ah frustrating - I've managed to demonstrate the problem to the OPC with the engineer in the car and they've agreed to fix it under warranty - but they don't have a slot until the end of May. Oh well, a least it's underway now.","April 14, 2023"
Boyakasha,"Had the same on the wife’s GTS when it’s really cold, will need to get it into the dealer.","April 15, 2023"
Luca brasi,"Yep, I did. I purchased a CPO 2020 Macan S two weeks ago. I noticed the same noise when my knee pressed against the console during the test drive. I made fixing it one of my stipulations before agreeing to purchase. Sales manager took the car to service and the service manager said its very common, and they can fix it. They took the console off and put a piece of foam in there. There is no play now and the noise is gone. Hope that helps.","April 16, 2023"
Plyphon,Thanks - I'll mention that when I drop mine off - I expect they're already planning to do the same.,"April 16, 2023"
RatRace,okie...I'm facing exact same super annoying noise issue. May I know how much time it took them to fix this issue please?,"June 05, 2023"
Plyphon,"Hi -I actually got mine fixed last week. Took it in on Tuesday and had it back on Friday.They said they stripped the console, added some insulation foam and 'extra clips' whatever they are.The interior has been silent since including over a good few hundred miles this weekend just gone. Fingers crossed.Longest part was getting Porsche to agree to it and then getting a slot booked in!","June 05, 2023"
RatRace,Thank you! I need to get a slot then.,"June 06, 2023"
dj_120,"Hi guys, I’ve read many a post on this forum whilst waiting for my 2nd Macan. Thank you to everyone who contributed I passively picked up so much info.I figured it’s only fair to return the favour and pop some experience on the new one vs the old.Old was a 2019 Gen 2 Macan SNew is a 2023 Gen 3 Macan GTSPrior to the Macans I had a 718 Cayman S (my first Porsche), but limited parking and babies arriving, I needed to consider a change. This is the first time I’ve ordered the “same” car twice.My 2019 Macan S was a fantastic car and anyone lucky enough to have one is in for a cracking ride. My car was very lightly spec’d with PASM, 18-way seats (to get full leather seats at the lower cost option),roof bars, tinted glass, 19” wheels and that was pretty much it. I felt the car had everything I needed and more. It felt luxurious and drove really well.Coming from a manual cayman, I was initially a little under-whelmed on the drive home. I initially felt a lack of excitement and engagement, wondering if I made the right choice. Although, cornering was impressive, right from the off. However, I was soon to be proven wrong about the lack of engagement, after spending my entire Silverstone Porsche Experience (my 3rd time) playing and understanding quirks with the PDK. The pros instantly understood my lack of excitement expecting the box to just plant-and-go. In a nut-shell, I came away understanding just how brilliant that box can be and how it can be so much more responsive. My takeaway: Kick down and knock it into manual to hold the gear, ready for instant response a good few seconds before an overtake. Another: Quick stab again when wanting instant engine breaking a couple of gears, without flapping the downshift flap. Coming into corners, or even casually slowing for a roundabout was brilliant and not all on the brakes. Sorry if teaching to suck eggs…It wasn’t something I knew to get more out of the PDK.The Porsche Experience pros were brilliant. I came away thinking the PDK has a six-sense. Pretty clever. Previously, I could obviously dictate exactly what I wanted with a manual.However, despite the brilliance, too many times I felt like I wanted more out of the car. It’s still really really great, I’m talking just about being a tad greedy in performance - the power would run out from time to time as it went through the rev range. I don’t live near a motorway, so all my driving is on A/B roads with lots of bends, that can be accelerated out of, and rarely do I take it on longer motorway journeys. Things like lane departure / cruise control was permanently off and not used. But, I knew it was a brilliant car, just in the odd occasion you could stretch its leg, it was a little lacking. Something I shared with a number of owners locally.I ordered the GTS un-tested, but obsessed over the wonderful reviews from pretty much every journalist. The closest dealer is 120 miles from me. However, felt it was a low risk due to the resale value. Ordered in late 2021 for 2023 delivery. The car is heavily loaded just in its standard guise I feel, especially compared to my last car, but I did spec the Panoramic roof (which I do actually love despite not thinking I would) and Race-Tex headlining. I love the luxury boost the race-tex provides on the roof along with the leather. Appreciate it’s not for everyone. I have a similar spec exterior to the S - intentional (Volcanic Grey / privacy glass for the kids). I dropped the roof bars for the GTS as my “dreams” of loading it up with a ski box and heading to the mountains didn’t materialise like the Porsche marketing posters. The change to me was mainly for the increased performance - it also passes-by fairly unnoticed that I’ve swapped.My goodness though for drivers and passengers alike, it’s a different beast altogether. The power delivery through the rev range just keeps on giving, where the S felt like it gave up or you were hoping for a bit more, the GTS is sheer wonderful on that front. Maybe the GTS probably has too much performance for the road - as you do run out of track, I mean road, quickly.But it’s a real thrill. I’ve always had at least PASM on my p-cars as I did drive a courtesy one without and found myself bouncing down the road. But I’m not sure I fully notice much difference with the air suspension compared to PASM on daily drives in Comfort mode. Both are lovely and smooth. Sport+ thought is pretty brutal.It’s mind-bogglingly clever these cars - imagine it’s the same with all of the Macan variants. I tried the base 2.0 but not the newer T. Every time you exit a corner, you can’t help but think “humans are pretty incredible”, in the same way they made rocket-boosters land vertically back onto a launch pad. That novelty doesn’t wear off. Both Macans made my older, yet brilliant, BMW M135i, ironically feel like a top-heavy, sporty postal-van. The GTS has obviously more power to play with. The S had Michelins Pilot Sport and they were incredible, really good, and in the wet too. The P-Zeros I’ve had over the years are great in the dry but that’s about it. The GTS fires the traction control in the wet without really trying. I guess I am trying to be picky throughout: I did prefer the manual push of the gear selector to the side in the older S (one of the Porsche Experience recommended ideas), which is swapped for a mini “m” button on the steering wheel. Holding a gear is often replaced with me switching to the next radio station instead. As for the Haptic Touch vs the obvious & easy-access buttons - the jury is out.As for the Sport Chrono sport response / “push to over-take”, I find this a waste of time. I think not having it previously, meant I was getting the car into a similar sense, with the manual hold in preparation for an expected launch. Carrying this technique over to the GTS, I don’t see a huge difference and arguably it’s more fun doing it yourself.I have seat protectors for the children’s car seats which work really well but without the children I’d probably go for full extended leather…Hey…I’d probably even go for the pebble grey interior without kids. With the upgraded, but standard speakers in the GTS, Peppa Pig and Spiderman soundtracks sound just fine indeed! But the interior had lots of compliments from passengers, even in the lightly spec’d S. Of course, the GTS has those extra touches I didn’t have previously. It’s a lovely place to be. It’s right up there with the very best cars I’ve ever sat in, costing many times more. I rarely have adults in the back but on the short journeys they seem to be impressed too - stroking the roof lining far too often!Quick tangent, it’s worth pointing out about re-sale. There’s a lot of comments about buying the car for yourself and not re-sale, I definitely understand this, however I’ve been a cautious buyer needing to balance both. Being lightly spec’d, it was a lower cost option and also, as expected, sold for the lower end of the market. Which, still returned me a whopping 78% after nearly 4 years of what I paid for the car - it sold within 2 weeks of being advertised. This car (and the cayman in fact too) worked out less money than a sporty m-lite 1-series BMW, worth nearly 1/2 the price new. As such, it is a sensible buy with re-sale in mind. The most ridiculous comment I can make, when choosing a Macan, is that “it’s a cheap car”, although is probably one of its closest truths - without wanting to sound ostentatious, but strong re-sales gave me the previously unthought opportunity to dip into Porsche and I’ve not looked back.All in all, the S was great. Really liked it, but too many times I felt underwhelmed after coming from the Cayman S. It’s not a major criticism of the Macan S, I drove away without much excitement, maybe I was conscious I was wearing it in, and not pushing it just yet. It simply didn’t wow me like the Cayman or Gen3 GTS did when I first drove it. I had to keep reminding myself this is what a family-mobile must be like.That thought was short-lived with the GTS. I’ve personally not tried the upgraded Gen 3 S, but I bet that is blooming great to be honest. I’ve said more than once lately, I do think this GTS is as close to perfection for a one-car trick. The slightly added ride height to help with my elderly relatives get in and out comfortably, throwing the kids in the back, loads of luggage space for them and then exciting alone time for me too. It’s brilliant. I can’t help but think my next car needs to come with a new-house / house-redesign with more driveway! Maybe then a 2 car option could surpass this 1-car experience.If only the official after-sales experience was remotely adequate then the whole experience would be brilliant. Ignore that bit, as it’s worth it for the car from a cracking brand.Thanks for the posts from all contributors - it really helped me obtain some different perspectives.","June 01, 2023"
Bluesnose1812,Brilliant post. Thanks for sharing.,"June 01, 2023"
Skyway,As you mention I’m not sure that the difference between a Gen 3 S and GTS would be as dramatic thoughJust saying,"June 01, 2023"
Wing Commander,"Welcome to our friendly forum.  What a cracking first post!Cheers,","June 02, 2023"
Nuclear Nick,1,"June 02, 2023"
cowdray2,+2Great post!,"June 02, 2023"
SAC1,Interesting observations DJ.What seats do you have in your GTS?,"June 02, 2023"
Jon A,Great post,"June 02, 2023"
AllanG,"Welcome to the forum, and a great write up","June 02, 2023"
dj_120,"Thank you for the kind welcome. I feel like I have gotten to know most of you having read posts over the years.I have the standard GTS sports seats this time, just with the leather package (no-cost alternative) instead. I did politely request one of the poor lads at the OPC to double check and confirm the no cost option gave me the leather dash. I feel this adds a nice upgrade actually. But again horses-for-courses on that one.After I locked down the order, I developed a slipped disc, and haven’t missed the additional control of the seat….yet. I’m also yet to go on a journey more than 200 miles in a go in it, so this may change. Ha","June 02, 2023"
FirstSeaLord,"Nice write up, and a reminder to me to explore what the PDK box can do beyond my basic operations of itI also think the switch to an M button the wheel is a very annoying backward step","June 02, 2023"
2japs,Great post and welcome.Certainly a decent uplift from gen 2 S to gen 3 GTS,"June 02, 2023"
Neil1911,"Agreed.  2 S to 3 S is far more of a step up than I expected, reading this has started me thinking.......","June 02, 2023"
2japs,"Nowt wrong with a gen 3 S, now what did I do with that GTS code","June 02, 2023"
Jon A,"Have driven GTS quite a few times now, swapping with my neighbours car a couple of times. We both agree the GTS feels tighter but the trade off is less smooth on the road.Neither of us are even sure the GTS is actually quicker but then it’s not easy to tell when jumping from one to the other without racing them side by side.Brake’s certainly don’t feel any better and neither does the steering but if they are it’s by tiny margins I think.GTS is a lovely car but just not different or better enough than an S in gen3 guise - probably more a comment on how good the S is really, but either way the GTS will hold its values better for the badge upgrade.","June 02, 2023"
Kevthegas,"""Neither of us are even sure the GTS is actually quicker but then it’s not easy to tell when jumping from one to the other without racing them side by side.""Crikey, I can't imagine how you might sort out that quandary ??????","June 03, 2023"
Jon A,Tried it. Twice. Neither of us can find a stretch of road quiet enough or free of cameras to do it properly. We keep threatening to do a 5am showdown but neither of us care enough to actually do it!,"June 03, 2023"
wab172uk,"Good post.I too feel the Macan (with air suspension) certainly drives far better than it really should do, especially for something north of 1.8 Tonnes. I made a post earlier this week saying just that. I was driving it like a Hot Hatch, and that was just when taking it gentle while running it in. It's amazing how they can get these big heavy cars to handle so well.As for the PDK. I was hoping the gear stick could have been moved to the side and had the ability to be pushed back and forth to change gear. I think that would have brought an extra layer to the interaction with the car. Maybe Porsche felt most owners wouldn't use it? I know I would have.","June 03, 2023"
wab172uk,"There's a Youtube video of an S v GTS drag race. Either the GTS is underpowered, or the S is overpowered from there published figures. There was really nothing it it.I assume given it's the engine out of the RS4, both S & GTS internals are both the same? So maybe different maps, or going by that video, the same map?Vid below.","June 03, 2023"
Jon A,"Yes, I think the GTS is pulling slightly better but but the difference is so subtle, I imagine the S is nearer 400bhp in reality?Both great cars but VERY similar…","June 03, 2023"
Woodhouse,Wonder if someone’s dropped both models on a test rig to find out the real BHP difference.,"June 03, 2023"
Scooby_Doo,That video is going to ruffle a few feathers !,"June 03, 2023"
Col Lamb,"Now that was one review vid that I actually watched all the way through.Interesting comments and probably very valid and accurate.Not driven a Gen 3 GTS or S the nearest is a Gen 1 PP with similar power to the Gen 3 GTS and the same suspension, that was great and the handling pretty good but that was at the PEC so on B roads I can see that in practice there could be a very slight edge to the GTS.Whilst the GTS is supposedly the sweet spot I am of the group that thinks it is Porsche marketing ploy to give tweaks, stick on the GTS badge and add 20% to the price whilst limiting numbers available does give a placebo effect to buyers.Give me a out and out Turbo anyday.","June 03, 2023"
Wing Commander,"GTS used to be the sweet spot.Now there is no Turbo, I think the S is the sweet spot, with Gen II GTS engine.","June 03, 2023"
Col Lamb,"I’d agree with you.Remember when the Gen 1 Macan GTS came out in 2016, delivery times went through the roof, 18 months with some OPCs not accepting deposits.Very limited availability all adding to Porsche’s sweet model hype.Then there appeared dirty red aka Carmine","June 04, 2023"
CKMAC,A new Gen 3 S vs GTS video:,"June 05, 2023"
Jon A,"Good review, seemed about spot on","June 05, 2023"
pstrat,"Prob I found when speccing them, was that the GTS looks better with all the styling tweaks as standard. I don't like the chrome look so by the time I've spend money making the S look how I want it, then the actual options I want, you're better off getting the GTS anyway so long as you can manage the waiting times.Agreed actual performance is pretty similar overall.","June 05, 2023"
Plyphon,Seems like a more aggressive throttle map and possibly a bit more peak BHP up high in the rev range (which is known in the 2.9) which translates to a small but noticeable performance increase if/when you get up there. Handling is more 'sporty' being stiffer and whatnot.,"June 05, 2023"
FirstSeaLord,"Agree re similar performance, esp real worldAm guessing wildly but sensible / low specced GTS likely to hold value better than heavily specced S I think","June 05, 2023"
pmg,I suspect an S with air and sports chrono has a wider range of usable suspension settings for UK roads than a GTS. I read comments about a GTS in sports plus being too stiff for UK.With the extra power of the GTS being at over 4000 revs then little opportunity with UK speed limits and traffic to use it.All seems to confirm S now sweet spot of range,"June 05, 2023"
Jon A,"Definitely better residuals on GTS. I have heavily specced S and will have lost value significantly more I think.I couldn’t wait the 18 months for GTS at the time and knew it would be a keeper, so specced up to look nice and still loving itThat was three price rises ago though, mine cost me £70k but would be £78.5k today and only 12 months old!","June 05, 2023"
Plyphon,"GTS in Sports+ is no doubt too stiff for UK roads - It's fine if you're doing a quick squirt in Sports+ but any extended time it's too jittery and feels unsettled quite quickly over some of our lumpy roads.However, Sports setting is perfect for me - the exact right balance of stiffness and compliance for our roads.I wouldn't say Sports+ setting is unusable, but it's certainly used few and far between.","June 05, 2023"
Wing Commander,"+1.  Totally agree with your wild guesswork.IMO, a GTS needs very little if anything in the way of extras.  A low spec GTS would be the lowest depreciating Macan out there, in the right colour.","June 05, 2023"
Wing Commander,Gen 3 sweet spot.,"June 05, 2023"
bennachie,He said ' the right colour ' ...........................,"June 05, 2023"
AllanG,…and not with those wheels!,"June 05, 2023"
Jon A,"…well it’s certainly better than grey, black, silver, dark blue, orange or white…Oh wait, that must be the best colour then…","June 05, 2023"
FirstSeaLord,"Off topic I know, but how I wish they'd make a PP run out with 500bhp","June 05, 2023"
Wing Commander,Matter of opinion.,"June 05, 2023"
Wing Commander,+1.  Carmine or Python.,"June 05, 2023"
Wing Commander,+1.  They could call it the Macan GT Turbo or Macan Turbo or Macan Turbo S.,"June 05, 2023"
CKMAC,Are there recommended tyre/wheel set storage around London? I am planning to get a full set of winter tyre/wheel when my GTS arrives in October.What is the expected cost for the storage?,"June 01, 2023"
Tracky,Does it snow enough in London to worry about it!?,"June 01, 2023"
CKMAC,"Good point, but it is more for winter travel to the north.","June 01, 2023"
Tracky,Save moneyDon’t go up north!,"June 01, 2023"
Sdenny,"I may be wrong, but i suspect being up north will be cheaper than being in London.....","June 01, 2023"
Neil1911,"Define ""North"" I live oop North in Sheffield and don't bother, I might if I was still working and/or was REQUIRED to do a significant winter mileage.  GTB and others in the ""Far North"" will have different perspectives.  It's a lot of cash and HASSLE do you really need it?   If so, watch the ""for sale"" section quite a few ""hardly used"" sets come up!","June 01, 2023"
CKMAC,What i meant is Scotland in winter.,"June 01, 2023"
Neil1911,It'll be far more enjoyable with winter boots!,"June 01, 2023"
Tracky,Or fly and hire a Corsa !,"June 01, 2023"
EngineerMK,"My OPC stores my winter wheels and tyres over summer (and vice versa), BMW dealer did the same for the Beemer.","June 01, 2023"
CKMAC,May I ask how much does it cost and which region are you in?,"June 01, 2023"
Tramcar,I bought my Winters from Edinburgh Porsche as they store and change for free. I live in Perth.,"June 01, 2023"
wingless,"When I lived in the snow belt, each of my vehicles had two sets of mounted tires. For the winter I ran snow-only tires. For the summer I ran summer-only or all-season tires, depending upon the vehicle. I just stacked them in the corner for when I did the fall / spring wheel swap.It was REALLY nice when I recently sold my last set of extra wheels! Not needed now that I'm in the tropics.","June 01, 2023"
SAC1,Florida.,"June 01, 2023"
Wing Commander,"Do they still change & store for free!?Initially I got free storage at Tewkesbury, but had to pay for the swapping of wheels.Now they apparently use a ‘tyre hotel’, so there’s a charge for storage, as well as swapping.I’ll probably see if I can sell my winter wheels/tyres this year...","June 01, 2023"
Sdenny,Seemed to work ok on summer tyres......,"June 02, 2023"
Nuclear Nick,"But would be even better on winters!May I make a suggestion? I always clear the roof snow too, as when you brake the whole lot can slide forwards and completely cover the screen rendering your forward vision zero!","June 02, 2023"
Neil1911,.. and a copper fresh from a marital dispute could do you for not doing so!,"June 02, 2023"
wingless,"When I would drive in snow covered New England roads, it would have been VERY easy to convince me that a statute existed limiting windshield snow removal to a face-sized diameter.It was always exciting when a vehicle-sized sheet of roof snow would become airborne on the highway.One of my favorite moves was toggling off the traction control, nailing the throttle on my rear wheel drive coupe w/ the wheel at full cock to attain a 180° ""fish hook"" for backing my vehicle into my parking space as a single operation.","June 02, 2023"
