Name,Comment,Date
cue2,Noises can be reflected off the screen etc so they’re difficult to pin down.,"October 18, 2021"
cuttlefish,"When I took delivery of my Stelvio there was a very noticeable high-pitched rattle from the top of the dash, especially noticeable when in Dynamic mode 3k revs and above. Quite annoying as it was literally fresh from delivery. Got booked straight in for inspection and it turned out to be the windscreen air vent trim above the central speaker that either wasn't secured properly or was faulty. It got replaced regardless and all good. Worth checking.","October 18, 2021"
chichibabin,"I have this problem too. Really annoying and started happening after a few thousand miles. Under hard acceleration a god awful rattle/buzz comes from the centre speaker area. Pretty sure it is that area because giving it a prod temporally cures it. Will get dealer to look into this when I get it serviced next, along with the screen wash dribbling out the rear dispenser when operating the front 🙁","August 4, 2022"
wictod,"I've had a leak from the top of the radiator before, replaced under warranty but what I'd do is clean it up and see exactly where it's leaking from.. as described it's the expansion over flow back into the radiator.. getting to the point.. if it's the hose that's leaking should be easy to fix it without too much trouble.. new hose... tighten it up etc... but if it's the main body of the radiator housing then could be a problem... looks like it aint a problem if you're not topping it up all the time but would want to understand exactly where it's leaking from... Cheers","August 4, 2022"
Andy1671,Thanks for the reply ill give it a clean off and see how it goesThe car is still covered by warranty so ill get it looked at at dealerAndy,"August 4, 2022"
Deman77,Seems wrong to me. 0.1-0.2s better vs the declared 3.6 could be possible. Half a second at already supercar levels of performance we are talking 200-300bhp extra power requirement.i’d agree smth is wrong with measurements.,"July 28, 2022"
pocholin,"Mine is way off on the opposite side, when I was at the race track (a few weeks ago) I ran a 12.1 quarter mile by the track's slip time, the onboard computer showed 12.6! My 0-60 in that run was 3.8, which also tells me that even that number was off. I've also read on other US forums that the onboard computer is not accurate, someone reported a 0-100 MPH in the 5.9 seconds, which is also not achievable!","July 28, 2022"
Per1,"That's what I thought, It's a shame, but likely only an estimate. Will have to find a quiet road and properly test it out.","July 28, 2022"
Per1,"Indeed - if this really was a 3 second car, it's not 505hp, more like 600+.","July 28, 2022"
pocholin,"Nah, you just have a very special vehicle!","August 2, 2022"
cue2,It doesn’t need mapping.,"June 16, 2022"
Vario44,"""I've got the 280 Speciale 2018 and just got 35.4 mpg"" Arrghh don't say that it's making me want the 280 again! I've heard 26mpg is the norm for them.Interested to hear your thoughts cue2 have you tested both with and without? Every car I've owned has been mapped and it totally transformed my 159 2.4JTDM when i had it done (more MPG and much smoother acceleration).I sense the Stelvio diesel is at a pretty sporty level of map/tune as standard given the small increase that a map would offer. Does it give a boost in bhp only and no real change to smoothness/mpg?","June 16, 2022"
wictod,"Vario44 said:""I've got the 280 Speciale 2018 and just got 35.4 mpg"" Arrghh don't say that it's making me want the 280 again! I've heard 26mpg is the norm for them.Interested to hear your thoughts cue2 have you tested both with and without? Every car I've owned has been mapped and it totally transformed my 159 2.4JTDM when i had it done (more MPG and much smoother acceleration).I sense the Stelvio diesel is at a pretty sporty level of map/tune as standard given the small increase that a map would offer. Does it give a boost in bhp only and no real change to smoothness/mpg?Click to expand...Yeah that's a very good run, I often wonder whether i'm being ripped off at the pump.. sometimes I can't get anywhere near that number and struggle to get 28mpg using the same high grade petrol and I've got a regular route... I'd say 75% motorway 25% round town.. I'd expect round town city driving to be about 25 - 27mpg .. cheers","June 16, 2022"
cue2,"Yep. It’s a little bit better than a 1.4 MA if you do a reasonable proportion of urban driving. I wouldn’t feel right with a diesel in a Giulietta or Giulia but seated where you’re a bit “above“ the engine means a diesel feels ok to me. Ironically I’d feel guilty if I was still doing 15,000 miles a year but covering that in 3.5 years seems less morally (eco) bad.","June 16, 2022"
DAN@ADRIAN FLUX,"Hi.If you have any issues with insurance at all for a re-map then please feel free to drop me a line.Regards,Dan.","June 18, 2022"
matty74,EnjoyI recently moved from a Giulia Veloce to a MY20 Stelvio Lusso Ti . We love it … off to France on Friday and we can’t wait,"June 19, 2022"
TheGrimJeeper,Take it here. Should be able to squeeze through the access restriction ...Salty Jeep ImagesOut on the salt pans today...www.alfaowner.com,"June 19, 2022"
wictod,Glad it's working out for you... my days of after market mods are well over but really good feeling when changes have a positive impact ... Is the V Power Diesel more expensive than the Petrol variant.. impressive mpg,"July 27, 2022"
Vario44,Yep Vpower diesel costs a fortune but make a huge difference on mpg. Need to do a new calculation on cost/mpg increase to see if it's worth it again as I haven't since fuel prices went crazy.I never noticed much of an improvement with the vpower petrol from an mpg perspective.,"July 28, 2022"
alfaitalia,"Why you should avoid usingIts natural for most car lovers to get tempted in choosing premium diesel. After all, we love our car, so why not feed it with a diet of premium fuel like Xtra mile, Turbojet or Hi-speed? Its human ...www.team-bhp.com","July 28, 2022"
Vario44,"Any idea if/where I can find the exact front brake pad part number for a Stelvio Diesel? On my audi there is a little PR code on a sticker on the door but I can't find an equivalent for the Stelvio?Brembo seem to have these two options listed:Brake pad P 23 185Brake pad P 23 187Their dimensions etc are all the same but I've had this issue before on other cars. Any idea how I can find which one is the right one without taking one out? Or would they both fit?Tried the service book/manuals etc and can't find anything.Have the VIN but can't find any databases that'll reveal any info either.VIN is: ZARFAHGUXJ7B91670, DC68XYW if there's any online wizards out there.","July 28, 2022"
Vario44,Thanks mate for looking into this and I think you're right it's just the anti-squeak profile. Both are listed as compatible so will order some and see.,"July 28, 2022"
Per1,"So, I'm at 7000 miles on the clock, since July 2021, and last drove my Quadrifoglio on Monday 11th.Have a family get together near Peterborough tomorrow so need petrol. Started the car and she sounds like she's running on just 3 cylinders - lifted the bonnet and right bank is very noisy tappety/ticking sounds.Decided not to drive the car - could have been sticking pistons but not sure - sounds like coil pack failure, or a misfireAny thoughts?Will be going to dealership on Tuesday so they can see what the problem is.And there I was swearing on how improved Alfa's have become - my 2003 156GTA never missed a beat. Was hoping for similar trouble free motoring with my Quadrifoglio!","July 28, 2022"
Zyp,Any update on this?,"April 22, 2022"
Per1,"There was one other incident of this odd start up, and mentioned to the dealer when I was up for service but they found no faults. No idea what or why but will keep an ear out if it happens again!","July 28, 2022"
Imoan2,"Mine is a Giulia Quad and when left for extended periods (usually about a week) starts up on what appears to be less cylinders than i paid for and runs pretty rough but I just drive through it and it after a mile or so it's back to the way it should be.It really bothered me the first time but I've just accepted that this is a quirk although, obviously I could be way off the mark.Hope this helps.....","July 28, 2022"
Per1,"Same here - settles down fairly soon after, but unnerving when she starts and sounds rougher than an 80-a-day cigarette smoker!","July 28, 2022"
Imoan2,At least when the ticking noise stops it doesn't go BOOM!!!,"July 28, 2022"
rjc147,Interesting alternative to a sports exhaust upgrade,"July 27, 2022"
cue2,I thought it was another post by that clickbaiter and his noisy QV again!,"January 14, 2021"
Deman77,Why aren’t mods shutting that thing down? I would ask in that thread but I don’t want to give him what he wants,"January 14, 2021"
Deman77,rjc147 said:Interesting alternative to a sports exhaust upgradeClick to expand...Doesn’t seem like much of an improvement. Also inside the car it will be always less audible.,"January 14, 2021"
Stelvio1,"What is that system?I had an Audi SQ5 that had a system that fed sound into the exhaust, is that something similar?","January 14, 2021"
sabas7,Exactly.Does anybody has an Alfa with a Sound Booster?,"July 27, 2022"
alfaitalia,"Cool....don't take much notice of the mpg until you measure it tank top to tank top. Remaps on diesels often make the mpg reading optimistic as the ECU does not ""know"" extra fuel is being injected. If you use the extra performance you will use more fuel... can't beat physics. My 159 said a 4 or 5 mpg improvement in mpg after remap....reality was much the same or slightly worse depending on how much I used the extra go....but extra mpg was not the reason I had it done!","July 27, 2022"
Vario44,Very good point! It was an important bargaining chip with the missus though when I was trying to get her to have it done (it is technically her car) 😅.,"July 27, 2022"
Virginijus-VJ,"I was working today outside in this heat in Birmingham, glad am alive.Best thing after work, i had a chance to check my new Alfa purchase, and test drive it.Being super knackered after 21hours being alive today, driving home another 100miles,smile on my face kept me going, as i new, in few days time, i will have my new Alfa 🥰","July 18, 2022"
Dave Brand,Ronni Ancona,"July 19, 2022"
TheGrimJeeper,Didn't he used to be on TV pretending to speak to the dead?,"July 19, 2022"
cue2,Ronni is short for Veronica.,"July 19, 2022"
matty74,"I think you mean Derek Acorah?He doesn’t have to pretend anymore, he died in 2020Sent from my iPhone using Tapatalk","July 19, 2022"
TheGrimJeeper,My bad. 🤭,"July 19, 2022"
Maximus84,"Morning all,My wife has just informed me she's scraped the back end against a post while in a car park. The door is scratched (may be able to buff out) but the black plastic wheel arch trim is cracked and will need to be replaced.Does anyone know of a decent site for acquiring a replacement? I quick eBay search is about £48. Are the easy to remove/fit?I'll attach pics when I get them...Thanks.","July 23, 2022"
cue2,"Be careful and order the parts from a main dealer. They’re often cheaper than eBay. The eBay ad may give you a part number to search out. Also, consider getting the wheel arch parts painted. It makes cleaning a Stelvio easier and you could reuse the damaged part. I didn’t have any damage but it cost £350 to get them painted including the full filler primer required for self coloured polypropylene parts.","July 2, 2022"
matty74,"Sorry to hear about that, personally I’d stick with the correct part in black, looks better on the Red Stelvio anyway.Plus if / should it happen again (god forbid) you’d be faced with an arch plus repaint to put it right.Hope you get it sorted soonSent from my iPhone using Tapatalk","July 2, 2022"
cue2,There are locating clips and clips which are able to slip into place?,"July 2, 2022"
cue2,"Maximus84 said:Thanks for the replies, gents. I haven't yet had a chance to explore the dealer option but for now I'll probably stick with the black trim (though the painted ones do look good!The one I've seen on eBay looks to be a genuine part, and clips can be bought fairly easily it seems. The current one isn't torally secure, but isn't going to fall off.@pocholin- thanks for the link, was it fairly easy to fit in the end?What's worse is the pain on the door just prior to the trim has a slight crease and that's taken the brunt of it. The paint has cracked an in part flaked off to reveal what appears to be the metal underneath. Damn.Click to expand...It more the fact that sometimes people overestimate the cost of buying new Fiat/Alfa/Lancia parts when pricing secondhand parts.","July 2, 2022"
pocholin,"Yes, some are green and some are orange. I do remember the green ones locked into the arch differently than the orange ones but I didn't pay close attention to more details. That would be my only hesitation of just buying clips off eBay, rather get the OEM ones that come with everything...IMO.","July 2, 2022"
cue2,People on here are always referring to dealers as “stealers” etc but their parts prices aren’t too bad sometimes and you get guidance to get the right parts as well as getting them new. The paint shop didn’t need to replace all of the clips when they painted them and refitted them as they understood the theory of the two types of clip. The fixing locator is probably on one end and the rest slide out in an arc.,"July 2, 2022"
Maximus84,"So it turns out the arch trim is the least of my problems!a local body shop have quoted over £2k to fix the paintwork!! That's to respray the door and blend to the surrounding panels, plus repair the wheel damage. The local 'smart' repairer won't even touch it, and the aluminium doors make it even more difficult. Great.","July 4, 2022"
cue2,Sorry to hear that news.,"July 4, 2022"
matty74,"Ouch that’s not good at all, sorry to hear that.Is going via the insurance route an option?So much on TV these days about not affecting your protected no claims etc,wondered if there’s any truth in it.Sent from my iPhone using Tapatalk","July 5, 2022"
Maximus84,"Yeah, it looks like going through the insurance will be the way ahead. £400 excess but everything will be sorted, including alloy damage and a new tyre.I've only been back in the UK 20mths or so after a few years overseas so I don't have much of a NCB and it isn't protected. Hopefully it won't hurt the renewal premium too much!","July 6, 2022"
VROOM,Why a new tyre?Sent from my Nokia 6.2 using Tapatalk,"July 23, 2022"
Davelechem,I’m looking at buying a Stelvio asap. Current X5 is a bit thirsty in the current climate!I would want Speciale spec (can someone tell me what Milano Edizions gets you other than the wheels)?Any advice for things to look out for would be great (2018ish model). Would people recommend an extended warranty and what are the servicing costs like?Thanks in advanceps. Anyone wishing to sell please DM me;-),"July 21, 2022"
Davelechem,I should add I’m looking at the 210bhp diesel,"July 21, 2022"
cue2,"Alfa Romeo Official Website | SUVs & Crossover | Alfa Romeo UKDiscover the entire Alfa Romeo range, offers & services. Book a test drive, download a brochure or find your nearest Retailer.www.alfaromeo.co.ukspecs are listed here.(adding to Speciale trim) includes sporty full leather seats, a 10 speaker Sound Theatre, , 20” V-spoke alloy wheels, Keyless entry, and an Athermic windshield. Privacy glass with black gloss window surrounds, electrically adjustable and heated front seats and a rear-view camera with dynamic grid lines enhance the standard specification.(Speciale also got electric seats but not Sports style.)","July 21, 2022"
alfaitalia,Personally Id look very long and hard at buying any diesel right now....sure it might cost less in fuel (although they don't burn much less than the 2.0 petrol in the real world apparently and of course derv costs a bit more than petrol)....but any money you might save could be eating up with all the charges that are being introduced for derv owners by various towns and cities.....just because it might be compliant now does not guarantee how long it will be.....One of the reasons my diesel (159) is going.......,"July 21, 2022"
Davelechem,Thanks for the advice mate. Yeh the diesel thing is a concern but my commute as almost 60 miles so it’s hard to look past the figures.voupd anyone advise on real world mpg figures? They look amazing on paper!!….,"July 21, 2022"
cue2,Is a Euro 5 Alfa 159 able to go everywhere?My 210 diesel is Euro 6 and it’s not amazing for mainly urban use but it’s still better than a 1.4 petrol Giulietta for mpg.,"July 21, 2022"
alfaitalia,Nope.....not ULEZ compliant...,"July 21, 2022"
cue2,Get rid ASAP.,"July 21, 2022"
alfaitalia,Yep....Im not worried.....its mileage means it has little value anyway....It cant really depreciate that much more! There are lots of cheap high end derv cars being sold in the London area....pre-empting the expansion of the ULEZ to the M25....also makes motorhome ownership all but impossible for all but the keenest as most won't comply being commercial vehicle based. Not a lot of thought gone into this I think....anyway.......way off topic.....,"July 21, 2022"
cue2,"Back to the Stelvio. I chose a Speciale when ordering mine new. I was offered a Milano for the same price but didn’t want keyless entry or the sport seats as the leather on the bolsters always age badly. The 20” wheels also, I didn’t want but I’ve since bought 20” wheels for my Speciale.","July 21, 2022"
Andy1671,I have the Milano 280 petrol went from Mitsubishi diesel (45mpg) because of the worry around derv cars getting picked on by governmentI do 20 miles each way to work mainly motorway most of it is crawling through 50 mph roadworks thoughI am showing around 28/29 mpg . It will give 35 ish on a decent run,"July 21, 2022"
Davelechem,Thanks Andy. Not too dissimilar to my current x5. Hoping the diesel Alfa will be nearer 40,"July 21, 2022"
Isotope,"I got out of a Speciale diesel Giulia for the same reasons as already stated, the one thing I would say is no matter how you drove it you would get 35mpg every day, I know the Stelvio is a bit heavier but they are really are a nice place to be in diesel or petrol, incidentally same torque on both engines. Going back to your original request I know most of the diesels have foglights, not sure what option headlights were available in 2018 but if you have a choice make sure you get the 35W, my Speciale was 25W and that was about the one thing I could criticise on the Giulia. I have the touchscreen in mine, its nice but not a reason to pay the extra premium a newer model might command.","July 21, 2022"
Isotope,I just looked on Autotrader and you might even be looking at halogen headlamps in 2018?,"July 21, 2022"
cue2,I think the standard 2wd Stelvio had halogen lamps. My Speciale has 35w bi-xenon.The Super had halogen.,"July 21, 2022"
Isotope,Until tonight I didn't think they sold any RHD 2wd Stelvios?,"July 21, 2022"
cue2,ALFA ROMEO STELVIO TI TB AWD AUTO - How Many Left?Statistics for ALFA ROMEO STELVIO TI TB AWD AUTO.. See how many cars of any make and model are left on Britain's roads.www.howmanyleft.co.ukbest to know everything prior to stating things such as headlight specs etc!,"July 21, 2022"
Isotope,"Doesn't AWD=4WD? I don't need to know everything about anything, I offered my opinion on the 25W bi-Xenons which I have a real world experience of.","July 21, 2022"
cue2,"Doh!this one, or is it two!ALFA ROMEO STELVIO TD 4X2 AUTO - How Many Left?Statistics for ALFA ROMEO STELVIO TD 4X2 AUTO.. See how many cars of any make and model are left on Britain's roads.www.howmanyleft.co.ukthe 25w lamps were on a Giulia. We are talking about Stelvios!","July 21, 2022"
Isotope,So looking at that there's 2 cars in the whole of the UK that might be 2WD? How do we find out which side of the cabin has the steering wheel?,"July 21, 2022"
Davelechem,I’m looking at buying a Stelvio asap. Current X5 is a bit thirsty in the current climate!I would want Speciale spec (can someone tell me what Milano Edizions gets you other than the wheels)?Any advice for things to look out for would be great (2018ish model). Would people recommend an extended warranty and what are the servicing costs like?Thanks in advanceps. Anyone wishing to sell please DM me;-),"July 21, 2022"
Isotope,Just seen this!'Phase out diesel': Campaigners propose banning vehicle type with London ULEZ expansion (msn.com),"July 21, 2022"
Mathew Rudd,"Does anybody know the paint code for the new 21"" wheels for the stelvio quad","July 20, 2022"
Jambo,"Did you find out what the paint code is for the dark 21"" wheels ?(... have just scuffed one of mine lightly on school pickup duty - never again!)","July 20, 2022"
EValerio,"Hi folks, a few days ago I have received a letter from FCA concerning an NCA recall to do an ECM update to improve the emissions? Is it something similar to the VW diesel's gate?","July 20, 2022"
cue2,I have my car booked in for the work next week. Hopefully it still works properly afterwards.,"July 14, 2022"
alfaitalia,"Hopefully......google the mods on Merc diesel. Many are complaining about bad MPG since the mods and NOX sensor failure after the mods is also common. Mercedes also refuse to remove the mod once done....so there is no going back. Hopefully its better though through on ALFAs!Just two of many on the Merc forum I use.Sensor problem NOX sensor | New member introductionsHi! New member on here although previous Merc owner. Just wondering how many of us are having what I would consider premature NOX sensor failures. I started getting an EML around 31000 miles(NOX sensor). DTC was read & cleared and the vehicle went for around 750 miles before it appeared again...forums.mbclub.co.ukV6 Diesel software update recall | EngineI had this letter from Mercedes UK this morning wanting my car in for a recall to engine software at the request of the German Federal Motor Transport Authority. I'm fairly sure I know what has generated this (!), has anyone else had the same thing? My GLE is now 3 and half years old (Blimey...forums.mbclub.co.uk","July 14, 2022"
EValerio,"Ouch. Is this NCA compulsory? Could we skip it? Otherwise, it will take a decent remap afterwards!","July 14, 2022"
johnnyroper,"I don’t think they can force you to get it done, manufacturers are forced to rewrite the software to correct the issue and inform all owners about it though.","July 14, 2022"
SmOgER,"They can't force you to give them your car to do that. But are they obligated to the governing body to install the emissions fix on your car once they have it for different service in their possession? I feel that they could be.Also, I guess it could be (or become later on) a part of a bigger update pack too which fixes other issues which kind of need fixing.","July 15, 2022"
Old Engineer,"alfaitalia said:Hopefully......google the mods on Merc diesel. Many are complaining about bad MPG since the mods and NOX sensor failure after the mods is also common. Mercedes also refuse to remove the mod once done....so there is no going back. Hopefully its better though through on ALFAs!Just two of many on the Merc forum I use.Sensor problem NOX sensor | New member introductionsHi! New member on here although previous Merc owner. Just wondering how many of us are having what I would consider premature NOX sensor failures. I started getting an EML around 31000 miles(NOX sensor). DTC was read & cleared and the vehicle went for around 750 miles before it appeared again...forums.mbclub.co.ukV6 Diesel software update recall | EngineI had this letter from Mercedes UK this morning wanting my car in for a recall to engine software at the request of the German Federal Motor Transport Authority. I'm fairly sure I know what has generated this (!), has anyone else had the same thing? My GLE is now 3 and half years old (Blimey...forums.mbclub.co.ukClick to expand...The problem with the MB owners is the belief they don't have to do it. But if Mercedes made the cars 'bent' to gain a market advantage shouldn't it be compulsory to get them back to the same level as other manufacturers?(and I hate diesel particulates)","July 20, 2022"
cue2,They just want the claim for blame money.,"July 20, 2022"
Grooverider,"Hi guys,Is it possible to retrofit/swap older version of infotainment for a new one with touch screen and AA/ACP?","July 16, 2022"
cue2,I’ve seen this company offering modifications like that.ENG-CUSTOM SHOPENG-Custom Shopshop.eng-custom.com,"February 4, 2022"
Patata,And how they do this? With MES???,"June 25, 2022"
kgb,"For the new one with touch screen you need to change a few things, it is not just replacing the ETM and the screen. If you are after the AA/Carplay the ENG custome module is a very good option. I have installed on a friends car and it works very well.","July 16, 2022"
mfranke,would you buy another Stelviolooking at a 2018 with 28000 miles,"July 15, 2022"
cue2,Punctuation?,"July 7, 2022"
pocholin,What kind of Stelvio gas diesel QV answer is yes but there might be red flags depending on the trim for example a QV might most likely need an expensive belt service soon so you'd need to be ready for a large expense shortly after buying itPunctuation are much needed!,"July 7, 2022"
mfranke,"Sorry I’m American. In a hurry not big on punctuation some days. So this is just the base model. I drove and it it drives wonderfully. 28,000 miles only. I’m just a little leery of buying an Alfa. I had one 30 years ago however and loved it","July 7, 2022"
Muz,You are only here the once and I’d hazard a guess that it will be more fun than 90% of American carsA tad biased as I have owned about 15 Alfas fhough,"July 7, 2022"
mfranke,The only thing I was cautioned on is finding parts. Do you find parts difficult to find.? Thanks Mark FrankeFairfax VA,"July 7, 2022"
cue2,What parts will you need? Remember you’ll get a mainly U.K. view on here compared to the Stelvioforum which is more US-centric.,"July 7, 2022"
mfranke,Huge help thanks so much,"July 7, 2022"
Andy1671,"I bought my 2018 2.0 petrol Milano with 28k on the clock in November last year .it is now showing 41k ,used as a daily driver only had one issue which was a duff battery that was changed under warrantyThe car is brilliant comfortable on the motorway and a blast to drive on the twisty stuff highly recommendedAlso better looking than the usual German/Japanese offeringsAndy","July 8, 2022"
bobbybox,"Similar experience here. MY18 Milano (280) acquired at 42k miles in Feb 22, now on 51k miles. I replaced the battery as a precaution also updated the infotainment software and maps and thats it!Loving it, first car for a while that puts a smile on my face every time i drive it.Good luckBB","July 15, 2022"
mfranke,How do you update the software,"July 15, 2022"
bobbybox,Infotainment UpdatesandMap Updates,"July 15, 2022"
Deman77,Alfa Romeo Stelvio Quadrifoglio long-term test | AutocarThe 503bhp Quadrifoglio is a blast to drive but could you really live with one? Our long-term stint reveals allwww.autocar.co.ukAn interesting choice of long termer. Not a vag and not an electric or a hybrid. I know why I own one but surprised it’s on there.,"July 13, 2022"
GVblue,I just don't get all this fuss about interior quality. I didn't find it lacking on my Brera and it certainly isn't lacking on our Giulia and Stelvio. And what is quality about sticking an I-pad on top of the dash as the Germans do?PS Just watching 'Grace' on tv and and the main character has just turned up at the murder scene in his 159. Now that is still one good looking car.,"May 8, 2022"
cue2,Ridiculous emphasis on “interior quality” more than the overall qualities of the car. I’ve never felt the door noise has a “slight clang” on closing it.,"May 8, 2022"
Negativvv,"Autocar talks utter $hite... I used to subscribe to them when I was younger but I realises there was too much VAG propaganda about soft touch plastics and quality cabins pumping into various orifices,I pay professional car journalists very little attention these days and prefer to see stuff for myself.There's some moron on YT who reviews cars, the first thing he does in his videos is whine about hard plastic dashboards and scratch at the plastic. It's a really boring journey if I'm looking at random bits of my car interior and scrutinising it.","May 9, 2022"
TheGrimJeeper,"Sadly the QV is out of most people's price range here at €143,000.It's a dead duck.(The Velar P400e is a relative snip @ €76000.)","May 9, 2022"
manc350,wow.. the EV grant thing really kicks over there.. ouch...,"May 9, 2022"
Deman77,This is a bit unkind. Why go with Alfa if they were vag shills. Alfa is that bit more focused and more special than macan gts or qs5 and they recognise that. Even if it does not go well Alfa will get a ton of positive press out of just printing the pictures.I suspect this is Stellantis paid attempt to pump up Alfa brand name with a market leading (for the purpose) product. They need to remind people what are best cars to drive at the moment before they intoroduce their rebadged electric pugs.,"May 9, 2022"
alfaitalia,Not wanting to get into detail on it...it's late and I'm knackered....but just to say that I think the Stelvio/Giulia owners on here are writing stuff about there interiors that's just as biased as you believe the Autocar stuff is to German cars! They certainly love JLR rubbish....no matter how obviously crap they seem to all the foreign mags!Opinions | Autocarwww.autocar.co.uk,"May 9, 2022"
Negativvv,Maybe I'm slightly harsh towards Autocar but if I carried on reading main stream car magazines instead of thinking for myself I'd probably be a PCP Audi driver right now...,"May 10, 2022"
Oxford Exile,"Deman77 said:Alfa Romeo Stelvio Quadrifoglio long-term test | AutocarThe 503bhp Quadrifoglio is a blast to drive but could you really live with one? Our long-term stint reveals allwww.autocar.co.ukAn interesting choice of long termer. Not a vag and not an electric or a hybrid. I know why I own one but surprised it’s on there.Click to expand...I thought it was a positive review. A little swipe at the interior, but overall very positive. He's not wrong about the MPG! But you don't buy one of these with your eyes shut to that. The car he has is exactly the same as mine... so it was a good read and I could relate to it all. Big test for mine will be in the summer when we take a holiday up to the Lake District, UK. Just how practical is it?","May 13, 2022"
alfaitalia,"pocholin said:Bias for the brand we drive makes us look past the shortcomings of the Stelvio, I get it. Setting aside the fact that the Stelvio is not a luxury brand, like many of the German and British rivals, let's recognize that, although, interior quality is not bad, it is indeed not on par with other vehicles in the same price range (albeit luxury); we have wind noise on the lower part of the front doors (I've never heard the door clang though), entry-level Chrysler parts (turn signal and wiper levers, window switches and A/C controls) that don't have any premium feel to them and a few fit and finish things that are also inherited by the Chrysler influence.This car is great, not because of its interior, but because of its looks, the way it drives and the amazing engine it has, that's what we're paying for and why we're willing to overlook the other shortcomings. I went from a Volvo V90 to the Stelvio QV because of the looks, engine and driving dynamics, the rest was a downgrade beginning with the size. A fully loaded Volvo V90 costs 25-28% less than the QV, yet interior quality, interior materials, cabin insulation, amenities (massaging and ventilated seats, adaptive cruise control, B&W sound system, HUD), and infotainment are better...how do you sell that to a buyer driven by facts and not emotions? We've talked about it in the forums, people that buy the Alfas are more willing to give up certain things for the driving experience Alfas give you versus a Porsche Macan that compromises some of those in the name of comfort and luxury. We accept and recognize those willingly, so let's recognize and accept the other ""luxury"" and quality shortcomings. My 2 cents.Click to expand...Great post, logical and pretty much mirrors my views on it!","May 13, 2022"
Deman77,3 months worth of reports under the original link.his consumption is truly shocking at 20mpg. I red line mine on every outing and after warm up I’m either D or Race and I have 25 avg pushing 30 on long trips with 33 best.the only way I can see it doing that bad is either constant crawling traffic or hard acceleration and hard braking all the time.May be they run tyres silly low pressures.,"July 13, 2022"
925,"Hi, my 2017 Stelvio 280hp rides pretty much well however, quite often transmission kicks hard from 1st to 2nd gear (like kick in the butt or through transmission, i dont know), when moving slowly in traffic. This strictly happens when car is In fully normal temperature (4bars), not when it is cold or just started. Then, with hard upshift, you can clearly feel sort of vibration/pulsing when accelerating hard. Ir can be felt in all modes. in A mode it is slightly less agressivelly expressed but you can clearly feel hard thump 1st->2nd, later gears are ok, but vibration persists. it’s also pronounced in D mode, manual and hard acceleration. It’s like repeating slight vibration/pulsing through rpm range. It’s not every single time i drive but in general vibration appears quite often.Wheels are aligned, no codes on dashboard.","July 7, 2022"
Towney2,"Anyone done it?springs or coilovers?I see KW do some DDC which sounds pretty sweet, but they are approx 4K","July 6, 2022"
cue2,Probably worth looking at Stelvioforum. There are more US Stelvio owners on there.,"July 6, 2022"
TheGrimJeeper,"Wouldn't US owners be having lifts and putting AT ""tires"" on instead?","July 6, 2022"
Simon156,"I’ve just bought a 2020 Veloce (picture to follow) and I’m working out the myriad features.One question I still have is the central,display in a mode. First I get a globe then amongst other things there’s a car silhouette with four? dots under it. Is there anywhere online or in the handbook that explains this?Sent from my iPad using Tapatalk","July 5, 2022"
Simon156,That’s the a mode of dna to be clear.Sent from my iPad using Tapatalk,"June 24, 2022"
Isotope,A mode is trying be as efficient as possible the gearbox short shifts and maximum power is cut in order to save fuel and impact on the environment. The four dots tell you that there are four available screens in that mode and the one that is filled in is the one you are on. D and N modes give more power etc but if you are looking for economy first and foremost you've probably bought the wrong version of the car?,"June 24, 2022"
Simon156,"Thanks all. Yes, the globe graphic seems fairly pointless. But A mode does make for a relaxed drive on traffic filled roads. Now D mode and the car in front turning off and leaving a clear stretch of 60mph B road in front of you…Sent from my iPad using Tapatalk","July 5, 2022"
kilsajj,Hi all I know we are still in the summer months but I have always had a winter wheel and tyre package on all of my cars over many years. With the stelvio having 20in rims what size winter rims would suggest i get.Thanks for any replies.,"June 26, 2022"
TheGrimJeeper,"Hello. Have you checked out any 3PMSF rated all-seasons as an alternative if you can't find 20"" winters?Vredestein & Pirelli are worth checking out.","June 26, 2022"
bquin,Have a 2021 Stevio Sport that I just took to the dealer for the first year service prior to the scheduled time due to a change oil message. They serviced the car and the change oil message was removed but they cannot reset the scheduled maintenance required message that now says I need service in 900 miles or 34 days. They have tried to reset it multiple times to no avail. They now say they want to try a software update to see if they can reset it. I don;t think they have clue. Has anyone else had the problem and gotten it resolved?,"June 22, 2022"
kilsajj,Hi all is there no auto high beam on the stelvio.Cheers for any replies.,"June 21, 2022"
braddersR,"Hi kilsajj, if you post your question in the Stelvio lounge you'll hopefully get a quicker response than in hereAlfa Stelviowww.alfaowner.com","June 21, 2022"
kilsajj,"braddersR said:Hi kilsajj, if you post your question in the Stelvio lounge you'll hopefully get a quicker response than in hereAlfa Stelviowww.alfaowner.comClick to expand...Cheers mate.","June 21, 2022"
tomo6619,"Hi. Could someone help me with a question on spec of a 2018 Suoer TD please ? I'm looking at a Super with options fitted, one of which is Lane Departure Warning. Would having this mean it also has Active Cruise Control ? Cheers","June 19, 2022"
Gwegm,"I can't say with absolute certainty as I don't have a Stelvio, but my Giulia has LDW but not ACC.","June 18, 2022"
