Name,Comment,Date
dkreidel,"Can you help me understand how""C&D's ratings for BMW are horrible"", and yet you state at""C&D places BMW at the top[of what]99% of the time""?I don't like The National Enquirer but do like the Economist, so that proves Nokians are, oh never mind","October 27, 2021"
edycol,"jadnashuanh said:I've had Nokian R3 RFT on two BMWs...I have not found them to be particularly noisy. THey do have a depth gauge molded into the tread, and similar to most winter tires, recommend you replace them for good performance when it wears down to that point which is way before it's 'dead'. At that point, if you wanted to extend their life, you should not consider them a winter tire any more. I've also had some Michelin Alpins, and and found the R3's worked better, at least for me. The R3s are also low rolling resistance, and I've not had anywhere near the economy hit with them versus any previous winter tire I've owned. At least some of the R3s use an aramid fiber in the sidewalls and will replace them if that fails due to road debris or a pothole.Click to expand...Degradation in performance is not related to depth. All tires with age lose performance, some more some less. Generally Michelin is best in that category, and per CR Yokohama the worst (I use their tire now on track so will see). Nokian loses performance in this discipline much faster then other winter tires I had.But I mean, everyone uses their money they want.Sent from my iPhone using Tapatalk","October 27, 2021"
Neil L.,"I just switch out my run flats to all season tire MICHELIN CROSS CLIMATE 2 GOOD Ratings for dry; wet And snow ....... much softer ride than the run flats, I also purchase extra rim so I can have an spare tire......","October 27, 2021"
rick47591,"I am a subscriber to Car & Driver and for the past several issues, C&D have been badmouthing BMW. It is apparent they do not like BMWs. They badmouth their steering, their ride, sometimes their performance although their test results show the BMW is on top. I started noticing this badmouthing over a year ago.Test results are from their comparison tests between other manufacturers such as Audi, Porsche, Cadillac, etc..I won't be renewing my subscription to C&D.","October 28, 2021"
edycol,Just hope Michelin X-Ice2 are not too old. I think they discontinued production last year.Sent from my iPhone using Tapatalk,"October 28, 2021"
mtbrdad,"With the full tire rack and Michelin warranty on these and no note of them being older tires, at times I have seen older year dates listed with the tires, I'm not to worried about age on them to me it was simply a good deal for some snow ice insurance. I've had all season high performance tires, The Goodyear Eagle Exhilarate, on the car and they are maybe 1 or 2 ticks above the summer tires in winter.","October 29, 2021"
edycol,"I understand all that about all season. My point is that if you don’t rack up too many miles you might end up with old tire that has deteriorating performance but still god tread.Michelin is IMO by far best in retention of initial performance, but still…If you rack up decent miles, you are fine. You will wear them out before they age to impact performance too much.Sent from my iPhone using Tapatalk","October 30, 2021"
JoeKnowsHowToLive,"I just bought the X3 XDrive30e with the 20"" wheels and I was looking to put winter tires on it. Apparently, BMW has some kind of strangle hold on the tire supply, because no one at the brick and mortar stores or online can get run flat winter tires that fit this vehicle, except the BMW dealership. I'm not excited about paying their desired premium, or driving to them every 6 months to swap tires. Does anyone have a creative solution to solving this problem. I saw one post where the buyer is switching to the 19"" wheels. I like 20"" and would prefer to keep them if possible. I may just run 19"" for winter tires if necessary. Thanks for any ideas!","November 15, 2021"
JoeKnowsHowToLive,Thanks again to all of you for the help and suggestions!,"October 30, 2021"
dal59,"Unless you are in Alaska or another northern state that gets a lot of snow, I would go to the dealership and order a set of Michelin Pilot Sport A/S 4' and be done with it. They are a high performance, all season tire and you would be good all year, keep your 20' and not have to make any changes during the year.Always buy Michelin' from an ""authorized dealer"" to ensure you get their warranty.","November 7, 2021"
edycol,Every person that I get stuck behind or cause accident here in CO thinks “unless you live in Alaska…”Sent from my iPhone using Tapatalk,"November 15, 2021"
PiotrC,"Dear community,i imported my x3 2021 from US to Europe. After convention of navigation maps to Europe, profile reset I lost all connected apps and connection Incl. CarPlay. Is there any way of activating again at least CarPlay?VIN:5uxty5c06m9g09997thanks in advance for any help","November 14, 2021"
Jetboater,What did the dealer that did your map updates say about it?,"November 7, 2021"
K83lwj,"Hi Piotr:I have a similar issue where I have imported my X1 from the US to Europe and the sim card built-in into the car isn’t getting any service. I have lost navigation and my apps (eg, weather, real time traffic updates etc) are not working.I don’t know how to fix this, but received an offer from a local BMW dealer to update the maps. It wasn’t clear to me whether that would also fix the other apps.Any thoughts you may want to exchange would be much appreciated.","November 14, 2021"
Tenacious E,"Greetings all. I am a newbie getting up to speed on terminology. I believe I have the g01. As I understand preliminary research, I have ""SP 15"", where SP is an acronym for service pack, and it refers to the hardware. I also understand that model I bought has some sort of inferior/incomplete idrive version. I logged onto the my bmw app and my current software is up to date. I only have remote ventilation as an option, as that doesn't do me any good heading into winter. I have read that a full blown / fully functional idrive version permitting remote start is impossible to have for the SP15 which my x3 has. This has probably been asked before but I couldn't find anything definitive in this particular forum. Am I screwed with this short of installing an aftermarket remote start, which then could void the warranty? TIA for any insight!","November 13, 2021"
Z4530i,There was a recall with respect to the navigation software (not the maps). Suggest you go to the BMW recall website and put your vin in to see if any recalls apply to your X3.,"November 13, 2021"
mwhayden,Not only can I not get a 30e in 2022 but when I build one on line I can't get the Harmon Kardon sound system or cruise control. I'm hoping these will be available later in the model year. I'm still contemplating the Q5 because I can get the hybrid model with cruise control & their upgraded sound system in 2022.,"November 13, 2021"
OnlyGerman,"Really, no CC? Wow.","August 15, 2021"
XDRESSER,That seems like a deal buster.,"August 16, 2021"
astrohip,"I just tried a few different versions of Build Your Own X3. It appears the default ""Dynamic Cruise Control"", which is just plain ol' cruise control, is still available. I think it comes on every BMW, although not sure.Dynamic Cruise Control is no longer offered.I can only assume due to chip problems. Another reason to avoid buying a new BMW at this time, should one's situation allow for a wait.Also, in googling around, I saw a YT on turning off ACC, and making it std cruise control. Do our X3s offer this? I'm going to try it later today, when I'm in the car.","August 16, 2021"
mwhayden,"astrohip said:I just tried a few different versions of Build Your Own X3. It appears the default ""Dynamic Cruise Control"", which is just plain ol' cruise control, is still available. I think it comes on every BMW, although not sure.Dynamic Cruise Control is no longer offered.I can only assume due to chip problems. Another reason to avoid buying a new BMW at this time, should one's situation allow for a wait.Also, in googling around, I saw a YT on turning off ACC, and making it std cruise control. Do our X3s offer this? I'm going to try it later today, when I'm in the car.Click to expand...I don't know if ours are able to be disabled but since I paid extra for it, Why would I want to????","August 16, 2021"
astrohip,"Aah, I can't believe I mistyped that. ACC is unavailable, not DCC.No, ACC can't be disabled. It's either on or off. The YouTube I saw must be on an older BMW.","August 16, 2021"
mdino768,"the new 2022 x3 can not be built with harmon Kardon, wireless charging, parking assistance package. the glacier silver metallic paint is no longer available and cant fold rear seats any more from the back - the 2022 x4 comes with parking assistance package - i ordered one","August 17, 2021"
Delrazdan,That is pretty darn shitty. They should reduce the price by 5000,"August 17, 2021"
SJTrance,"Wow, that’s crazy. Strange times indeed. All this is because of material shortage? Parking assistance? What car doesn’t have that?Sent from my iPhone using Tapatalk","August 17, 2021"
mdino768,"it will come with back up camera however not the parking assistance package which is the top view, surround view, back up emergency braking, front camera and self parking - i have it in my current x3 (2019) and really really like it. it comes in the 2022 x4 so thats what im going with","August 17, 2021"
astrohip,"These are among the greatest inventions ever. Being able to see what's around your vehicle as you back up is so handy, especially as one ages, and the neck no longer swivels like a teen.","August 18, 2021"
Closem Joe,"Isn't that the truth Astro! But, it beats the alternative.😁","August 18, 2021"
Mike02z,Yup. My 2022 was not available with the HK system or wireless charging. That's not a big deal since I have a good aftermarket fast charger from my 21. The rear seat release from the hatch are also gone as you noted but I think that was more of a design change then chip shortage issue since they were mechanical not electric. I do have Park Assist and my car was built on 9/12.,"September 28, 2021"
dal59,"I guess I am very fortunate. I do not like spending money on upgraded stereo as the standard one sounds great to me. And, I do not like all the 360 cameras and other executive items. I ordered our 2022 X3 with the M Sport Package, the 20"" wheels we wanted, the extended Black Optic Package, Dynamic Handling Package, remote start. I don't use cruise control, but it' in there. The only two things we had to give up was lumbar support on the passenger seat and a digital key.","November 11, 2021"
SJTrance,"Whoa, the rear seat release is gone? That’s an odd choice.Sent from my iPhone using Tapatalk","November 12, 2021"
Mike02z,"Yup, the back seat releases inside the hatch are gone on all 2022 X3’s.","November 12, 2021"
astrohip,"My two favorite electronic goodies are this (AKA Bird's Eye View) and HUD.Once you hit a certain age, having cameras help you look all around a vehicle are a god-send, and potentially a lifesaver.","November 12, 2021"
Doug Huffman,"The value, both extrinsic and intrinsic, the value of my 2012 CPO X5 35d is skyrocketing!","November 12, 2021"
dal59,"Well, truth be told, I never had an AKA system. Meaning, so I do not know what I am missing. If I ever did have it, it might be something I would be missing right now. I remember when I thought back-up cameras were silly.And, I have definitely hit that ""certain age"".","November 12, 2021"
astrohip,"""AKA"" means Also Known As. You had referred to them as ""360 cameras"", and I was also referring to them as ""Birds Eye View"".Hence... AKA.But yes, if you've ever had them, you might realize why so many of us love them. The easy thing is, if you don't like them (is that possible?), you don't have to activate it.","November 13, 2021"
dal59,"It does not last too long, but after I put the car in program mode, and right after completing my programming change, the car hums right after starting it and shutting it off. Anyone else experience this?","November 13, 2021"
M_Bimmer,"What control unit are you programming (A42)?My first guess would be the head unit (HU-H or HU-B)....it does have a small fan that, when spinning does ""hum"", and spins high when you ""code"" the control unit....BTW, this occurs on other BMW too.","November 13, 2021"
dal59,I am new to all this and sure about control units. What I did was disable Auto Stop/Start and disabled Seatbelt chimes at start up and when driving.,"November 13, 2021"
dal59,"Also, to close rear hatch with key fob.","November 13, 2021"
macoutu,"Was driving in sweat pants with loose pockets and felt/heard the key fall under the seat. When I got home, searched for 1 hour with a flash light every nook and cranny and could not find it. Car would not lock but engine would start so it was there somewhere.Found it inside the air duct for the rear passenger's feet. It's difficult to see since it's the same color as the duct.So heads-up for anyone loosing their key in the X3!","November 12, 2021"
dal59,"So, heads up for anyone wearing sweat pants.","November 11, 2021"
macoutu,Indeed! One of the many reasons sweat pants should be avoided.,"November 12, 2021"
dal59,"LOL........ Although, I have to admit, my keys have fallen out of my pajama' on more than one occasion when I am out there at 1:00am playing with something in iDrive.","November 12, 2021"
George_63,"Hello everyone, first time posting here. Not sure if this question has been answered tried searching but couldn’t find any answers….I’m building a x3 and need some input. Is the multi color ambient lighting and auto high beam put on hold because of the current market condition?","November 11, 2021"
mwhayden,Why not check with your dealer???? He certainly will have more up to date information.,"October 20, 2021"
Tiller,So far no issue with lighting availability. That could change tomorrow xD,"October 25, 2021"
dal59,"We ordered our X3 in August and had it in October. While we were waiting, I would regularly go toBMW.USAand re-build the same car over and over. Many times while playing around with these re-builds, I would see that certain options no longer showed as available. My point is, that it seems to me that BMW keeps their site very up to date on what options are, and are not available. If it is a standard option, then you have to see if item(s) have been deleted. I.E. Ambient Lighting is a standard option, so you have to look to see if they have automatically deleted that from your build. The only items we lost was Passenger Lumbar and a Digital Key.","November 7, 2021"
George_63,"Appreciate all the responses, I thought I was the only one re building the x3 to see if certain things were being deleted haha","November 7, 2021"
Tiller,^ Nope,"November 11, 2021"
RockChips,I'm looking to buy a used one. What year has the latest iDrive?,"November 11, 2021"
Phljeeper,my understanding is the iDrive (and most everything else except the nicer steering wheel that was added in 2019) is the same 2018-2021. The updated 2022 may have updated the iDrive as well but haven’t seen it.,"November 10, 2021"
dal59,"I am not sure what is in the earlier models, but the 2022 is running version 7.0","November 11, 2021"
jacko15,Everything you never wanted to know about iDrive:iDrive - Wikipediaen.wikipedia.org,"November 11, 2021"
rac400,"Has anyone successfully added 3rd party carpaly unit to 2019 x3. My car did not come with NAV, so dealer is dealing me that car play is not avail without NAV. He reccomended looking to 3rd party carplay units.Thanks in advance.","November 10, 2021"
Phljeeper,Not sure if it works for every system out there but I just successfully added CarPlay with a software update. Needed an antenna from Amazon (link on bimmer code site) and a cable to interface with the car (link also on the site). Grand total of about $75 to update the system and side benefit you get full screen CarPlay.BMW Apple Carplay FULLSCREEN + Video In Motion + Android Screen MirroringEasy Bimmer Coding proudly offers BMW Carplay Activation + FullScreen Activation + Video in Motion + Android Screen Mirroring for BMW/MINI vehicles equipped with NBTEVO. Simple and Seamless Solutions from a name you can trusteasybimmercoding.com,"November 10, 2021"
profire,I am looking at a 2019 X3 with 20% off MSRP. The car has a total mileage of 360 miles. When buying the car I was given a disclosure which stated that car was a part of 'Driving Program' and it is not eligible for CPO or Extended warranty. Also the car was used for 225 miles as a part of the Driving Program.Is Driving program the same as Performance Driving program? Any concerns with buying the car?,"November 9, 2021"
HotGrbg,"BMW has a lot of “driving programs” including performance driving programs as you eluded to. They also have P.R. Programs to introduce people to the brand and unless they state what driving program the vehicle was part of it’s impossible to know.While a 2019 with 360 miles has plenty of new car warranty left the question is what happens when the warranty period is over. Have you checked into GOOD aftermarket warranty? Companies like Premier, Allstate, and a couple Others probably won’t have any knowledge or exclude you from a warranty due to its past. You gotta be VERY careful and do your research as 90% of these aftermarket warranties are horrible wastes of money.","November 9, 2021"
profire,"HotGrbg said:BMW has a lot of “driving programs” including performance driving programs as you eluded to. They also have P.R. Programs to introduce people to the brand and unless they state what driving program the vehicle was part of it’s impossible to know.While a 2019 with 360 miles has plenty of new car warranty left the question is what happens when the warranty period is over. Have you checked into GOOD aftermarket warranty? Companies like Premier, Allstate, and a couple Others probably won’t have any knowledge or exclude you from a warranty due to its past. You gotta be VERY careful and do your research as 90% of these aftermarket warranties are horrible wastes of money.Click to expand...I have not looked into aftermarket warranties. Infact the dealer presented a extended warranty contract but it was overpriced. Will the resale price of the car be affected because of the fact it cannot be CPOed?","November 9, 2021"
Z4530i,"Can’t remember if the 2019’s have a four or five year warranty/maintenance coverage. If four, depending to the “in service” date, the coverage could be down to one year.","November 9, 2021"
profire,"Dealer confirmed 4 year warranty, so it has about 20 months left.","November 9, 2021"
OnlyGerman,I wouldn't worry about it since it still has the base warranty. You can always add a third party afterwards.,"November 9, 2021"
ard,"Two threads same issue..... here is my input from the other.ard said:If they will not allow it to be CPOd or Extended warranty it is ALMOST CERTAINLY a 'performance event'.,,or something that might impact the expected lifetime reliability of the car.But...even more importantly, instead of arguing about 'what is a program car'.... if BMW isnt willing to warranty it, why would you buy it?!!? That's nuts.Agree w Glen that 326 miles is low. HOWEVER, (since glen was a BMW GM) what 'local event' could possibly result in BMWNA reaching down to the local dealer level and limiting a future warranty??????IMO the 'event' was at BMWNA level (not 'local dealer') and had to be a significant use, such that long term reliability was impacted.Heck, BMW used to let golf pros trash cars and they still sold them without program restrictions, no???Did they lose a golf loner for 3 years?!?? And didnt change oil or fluid, and thats why no warranty? Are they willing to share service history? If it never got the required oil changes (yearly?) BMWNA could in fact deny ANY warranty coverage. (If they disagree, ask for this in writing. They wont.)and finally... I dont like to tell folks happy talk about how its no big dea...or how BMW programs might work...or how many cars are sold like this and are fine. I focus on what is proveabe- and when BMW wont stand behind a car, there has GOT to be an issue thereClick to expand...","November 9, 2021"
ard,"Yes.Unless you lie and dont tell the next buyer. BMW dealers must disclose, you dont. But a buyer may ask. Certainly if I was buying a used car with 60k miles, a car that had been precluded from CPO/Warranty due to prior abuse would be a non-starter.Also, this is a 2019. Edit: read upthread... jsut get the in-service date in writing","November 9, 2021"
johnden223,"My BMW is almost 4 years old with 30k miles. I'd like to purchase a platinum extended warranty to cover any failures of electronics/accessories. I'd like to see any recent (2021) pricing and/or recommended dealers to purchase from.The only dealer offer I have received so far is 5400 USD BMW platinum plan for 6 years, 75k miles total. Is this a reasonable offer? I was hoping for a better price as that seems very high compared to private insurance options.","November 2, 2021"
mwhayden,I get calls everyday form companies who want to sell me extended warranties!!!!!!!,"October 5, 2021"
dkt2k,"Hi. I'm looking for a front license plate mount that does not involve the typical screwed-in bracket. StoNSho looks great, but they only have one that fits 2018-2021. It looks to mount to the bottom of lower grill and hold the plate over the bottom grill; I believe it screws into existing screws on the lower bracket. Does anyone know or believe that it would also work for my new 2022? I do not have ACC. TIA.","October 30, 2021"
Deinonych,"Hi all,Took delivery of my wife's X3 last night and spent a couple hours trying to get the Homelink to program. I had no problems programming it on my 2012 335i (or my wife's previous Acura MDX), but I just can't seem to make it work on the new car. I've put new batteries in the remote and tried just about every different position and distance from the mirror, but no dice. The orange light just blinks steadily and shows no indication of receiving the signal from the remote. I cleared the settings on the mirror beforehand as well.Any other suggestions? We have a Precision PDS 800 opener, which is a rebranded Linear LDCO800.","October 29, 2021"
davidk,"I had a lot of trouble programming my Homelink garage door opener as well. I had a couple things happening, the first was the aux power was timing out and shutting down before I was able to complete the process, which I finally solved by starting the car. The instructions in the BMW supplied manual for the X3 are somewhat generic, and don't necessarily apply to all openers. I accessed the manufacturer website for my opener and followed their instructions for programming the Homelink. The Homelink website may also have instructions for your brand of opener. I was finally able to get it working. One of the most frustrating things I experienced with our new X3.","June 5, 2018"
hlrose52,Best bet is to watch one of the dealer produced videos on YouTube. One I did that - it worked next try.Sent from my iPhone using Bimmerfest,"June 5, 2018"
Deinonych,"Thanks. Not giving up yet!When you did the initial programming, did you hold down the button on the mirror or just push it once? The manual states the latter, but most of the videos I've seen show the button being held down. Also, where did you position the remote? Like I mentioned above, the Homelink receiver doesn't seem to recognize my remote at all.","June 6, 2018"
hlrose52,Hang tight. I have to program another button and will give you the specifics ASAP. Will be later today or tomorrow afternoon. I’m US based East Coast.Sent from my iPhone using Bimmerfest,"June 6, 2018"
davidk,"When I had a Lift Master (also Chamberlain) garage door opener, the BMW instructions and videos worked great. I replaced the Lift Master with a Sommer, and the instructions no longer applied. The only way I was able to program the Homelink was to use instructions provided on the manufacturer website, which were quite different from BMW's instructions. Not all garage door openers use the same procedure to program Homelink. Check either your garage door opener manufacturer website, or the Homelink website for specific instructions.","June 6, 2018"
Deinonych,"Sorry for the late reply - we've been on vacation so I haven't had a chance to give it another go until just now. I've tried all the suggestions above, and even the instructions from the manufacturer's website to no avail. I'm starting to wonder whether the Homelink unit in the car is defective, as it doesn't give any indication that it is receiving a signal from the remote transmitter. I'm going to see if our BMW Genius can give it a go.Edit: I know it's not the remote transmitter, as I successfully programmed another button on my 335i without any problems.","June 20, 2018"
davidk,"Good luck with the genius. Our local genius didn't know much more than what is in the manual. I was fighting a problem I didn't realize when attempting the programming, that is the accessory power kept timing out and partially shutting off. Try starting the engine and then programming. Make sure to keep the garage ventilated.","June 21, 2018"
bmw5151,"I have a Genie door controller, and had difficulty getting my latest BMW/Homelink to work. Turns out that the Genie controller has a limit on how many remotes/cars can be stored. I had to clear the memory and then it all worked perfectly. Simple fix, hope it works for you.","June 24, 2018"
KevinMR,"It's funny how some things work. The new X3 was the first opener that I was able to program right away without going to Plan B. Every previous car, Acura, Porsche and BMW, I've had issues. This thread made me nervous that I'd have problems.Liftmaster opener.","June 24, 2018"
heyheyitsmarc,"When I programmed the opener at my parents house, I couldn't get it to work at all on my X3. What I didn't realize is that the wired controller for the opener has a LCD display with a menu system where I had to chose to add a new remote to the system. Once I did that, bada boom bada bing, paired right up. I don't know if that applies to your system, but someone else might find that tidbit helpful","June 26, 2018"
Deinonych,"My problem seems to be the Homelink unit in the car; it doesn't appear to recognize that the remote is transmitting anything. It just blinks amber slowly, no matter how I position the remote (it does the same thing irrespective of whether I hold the Homelink button or press it once). It's almost certainly not the opener, as I was able to program another button on my 335 with no problems whatsoever.","June 26, 2018"
hlrose52,Did you follow the steps I listed above? What you are describing was why I experienced when I tried using the remote.I would suggest “clearing” memory in Homelink (hold the two outside buttons as described in the manual) and then follow the steps I listed in my response above.Sent from my iPhone using Bimmerfest,"June 27, 2018"
Deinonych,"Yes, I've tried that with no success. If the Homelink memory is cleared, does it in fact have anything to transmit? If I clear the Homelink, then hit the ""Learn"" button my opener, then press the button on the Homelink (within 30 seconds), the Homelink simply goes into Program Mode (i.e. steady blinking amber light). If it's transmitting something, the Homelink light should be solid, not blinking, right?","June 27, 2018"
Deinonych,I found this thread on an Audi forum which describes the exact issue I am having.https://www.audiworld.com/forums/audi-a5-s5-rs5-coupe-cabrio-b9-220/homelink-receiver-2931280/page5/,"June 27, 2018"
Deinonych,"So, I was finally able to program my Homelink with theGenie Conversion Kitfrom the aforementioned thread. There appears to be an incompatibility with the newest version of Homelink and the frequency my garage opener operates on. The Genie kit was easy to install, and it programmed on the first go. Problem solved - hopefully this info will be helpful to others.","July 4, 2018"
kargurin,Had a hard time myself with my new X3. Switched out the remote batteries and issue resolved. I don't even use them them anymore except when I grab a loaner but batteries will discharge with time whether you use them or not.Sent from my SM-N975U using Tapatalk,"March 1, 2020"
Mikea123,"I was struggling with this for a while and Got it to work by shutting the running car off and turning it on in just accessory mode. After that it worked. While the engine was running it would not work. I noticed right away that the led lights behaved differently when I was going through the reset process. Hopefully this helps save somebody some frustration !Deinonych said:Hi all,Took delivery of my wife's X3 last night and spent a couple hours trying to get the Homelink to program. I had no problems programming it on my 2012 335i (or my wife's previous Acura MDX), but I just can't seem to make it work on the new car. I've put new batteries in the remote and tried just about every different position and distance from the mirror, but no dice. The orange light just blinks steadily and shows no indication of receiving the signal from the remote. I cleared the settings on the mirror beforehand as well.Any other suggestions? We have a Precision PDS 800 opener, which is a rebranded Linear LDCO800.Click to expand...","October 29, 2021"
Mike02z,Hi guys.I just picked up a 22 X3 M40i and I love it. I've got everything working except mobile data. I connect to the wireless in the car then open a browser and openwww.bmwusa.com. It's then supposed to allow me to create an account for mobile data. This is not working on 3 different phones with no luck. I called support and they transferred me multiple times and disconnected me. One rep said I had to get in touch with my dealer because my car is not hotspot capable. Not sure why the car has wireless if it does not have mobile data. Another rep told me that for 22 they moved away from AT&T and are now using T-Serving which I assume is related to T-Mobile.I contacted my dealer but wondering if any 22 users have run into the same issue? Any assistance would be greatly appreciated!Thanks!,"October 28, 2021"
HotGrbg,What did your dealership say? I’d sit down with the genius,"September 26, 2021"
Mike02z,They told me they would get back to me on Monday.,"September 26, 2021"
jacko15,"I had to change my carrier from T-Mobile to AT&T because I couldn't connect to the cell system in my neighborhood. The T-Mobile coverage here is non-existent. AT&T at least connects me to the cell system. If BMW is using the T-Mobile system, and I had an OTA update to download, I would have to drive at least a mile from my home to download it. By the way, I live within a metropolitan area of over 250,000 people, with no buildings more than two stories within that mile. T-Mobile is the spottiest carrier in my neck of the woods. I'm sure it's a cost saving thing.","September 30, 2021"
David_Jr,Mike02z said:I finally got to the bottom of my issue...- The “HotSpot Drive” specialist department confirmed that your BMW unfortunately does not have the correct firmware version installed.- Alternatively the hardware built into the car does not allow the required firmware to be installed.- These are problems which can only be fixed by BMW.I'm guessing this is related to the chip shortage but not sure why it took a week to get the real story.Click to expand...Any update. I’m in the same box. I used bmw assist and they said I have Telekom and they gave me my Telekom phone number linked to the car. That’s as far as I gotSent from my iPhone using Tapatalk,"October 9, 2021"
Mike02z,"Nope, the dealer has kept in touch but they say BMW has removed items due to the chip shortage. I'm not buying that since the car has an IMEI. I'm going to stay on them.","October 9, 2021"
David_Jr,Just got off with T-Mobile connected drive and I feel like he wasn’t getting what I was settingSent from my iPhone using Tapatalk,"October 9, 2021"
David_Jr,Same. Mine looks like the bottom. I’m gonna try calling Telekom or bmw tomorrowSent from my iPhone using Tapatalk,"October 13, 2021"
Mike02z,My dealer has been ghosting me for the last week. I've about given up. It's not a big deal since TMO in my area sucks anyway. Just wish I was told. Also baffles me that no one can explain why my car has an IMEI if it is not capable of mobile data.,"October 13, 2021"
Mike02z,My dealer got back to me today. He said BMW has acknowledged this issue is impacting multiple 2022 X3 units coming out of the Spartanburg plant. No other specifics were provided but I think just the acknowledgment is a step in the right direction. More to come...,"October 14, 2021"
Mike02z,"Good luck. Let us know how it goes. I probably spent 10 hours on the phone trying to get help just for them to tell me ""Your car is not compatible""","October 15, 2021"
Mike02z,I think I have the final answer after contacting BMW Corporate. Due to chip shortages this option was not in the 22 order guide. Since it was not in the guide BMW did not need to list it as a deleted item on the build sheet. WiFi exists in my 22 solely for Apple CarPlay. I wonder if any 22 X3’s even have this. My build date was 9/13 so betting none made around that time have mobile data.,"October 28, 2021"
shengMpowe,My 2022 x3 m40i delete the extended shadow line option.anyone know where i can order black front grill？I want buy new one with black paint or stock one i can paint it. I can't find any after market or stock one for sale,"October 21, 2021"
HotGrbg,You can’t order a stock one over the parts counter using your VIN? I imagine most parts are on intergalactic backorder right now but you could place the order and get it coming. In the mean time you can spray paint or plasti dip. I would lightly sand it and clean it with alcohol prior to painting so it adheres well.,"October 17, 2021"
shengMpowe,How about if crash it can't fix？like if someone got accident brokefront.thanhow they fix,"October 17, 2021"
jacko15,"Drive very carefully. Many parts are unavailable, and dealers and body shops have vehicles collecting dust waiting for parts. The supply chain has many broken links. Remember the saying, ""A chain is only as strong as it's weakest link."" And the experts say it will get worse before it gets better.","October 17, 2021"
HotGrbg,Some dealers are having trouble getting simple stuff right now like brakes and oil filters. Fun times.,"October 17, 2021"
Z4530i,Read where a new mustang owner was told he had to wait 6+ months for repair parts (minor accident).,"October 21, 2021"
Denverx3,"Hi everyone, really appreciate the knowledge on here.Just purchased a new 2021 X3 xDrive30e and after a (long story) mixup at the dealership ended up with the staggered factory 20 inch 699M wheels. We are in Denver and looking for something with more sidewall and plan on switching to the 19 inch 698M wheels with something like Pilot Sport 4 All Seasons.Will the 698’s fit no problem? Anything special to be aware of or tips when ordering?It’s our first new car ever so we are a bit skittish and appreciate your time in reading and responding. Thanks!","October 21, 2021"
robacks,"The 698M should work, if you try to build your 2021 X3 xDrive30e they are an option.","April 28, 2021"
JoeKnowsHowToLive,"I'm in Denver,, too. I just bought the X3 XDrive30e with the 20"" wheels and I was looking to put winter tires on it. Apparently, BMW has some kind of strangle hold on the tire supply, because no one at the brick and mortar stores or online can get run flat winter tires that fit this vehicle, except the BMW dealership. I'm not excited about paying their desired premium, or driving to them every 6 months to swap tires, so I might swap sizes like you did. What did you do with your extra rims when you traded tires?","October 21, 2021"
vicsg1314,"Hello,Anyone having a coolant leak from the bottom of their vehicle? We cannot see anything from under the hood, but there's a leak near a nut at the bottom of the car. I have linked a video of the leak below. Any help is appreciated. Thank you!Youtube Video","October 21, 2021"
Z4530i,"It’s great that you posted a video, but for me, you “zoomed” in too close. I have no idea where that bolt is located. Maybe others will recognize it.","October 15, 2021"
jaye944,ditto,"October 15, 2021"
jaye944,"2020, take it back it's under warrantee","October 15, 2021"
vicsg1314,Sorry about that! I uploaded a new video which I hope is more helpful for everyoneVideo:,"October 15, 2021"
jaye944,"that can be coming from anywhere, that's the oil drain plug, but it looks like it's coming from the undertraytake it in, loosing coolant is never a good thing","October 15, 2021"
vicsg1314,"Yes, will be taking it in when they open tomorrow morning. Thanks for the insight!","October 15, 2021"
jaye944,"I wasn't trying to be awkward, you've got a new vehicle with a coolant leak, unless you can get it on a lift and take of the undertray, you can't really see what's happening,more to the point, if there is an issue, its for the dealer to resolve","October 15, 2021"
X3rd Times A Charm,Wouldn’t drive it . I Think I’d have it towed .,"October 15, 2021"
jaye944,"depends, if it were meI'd check the coolant level and see how much I'm loosing, it could have pooled somewhere and is just dripping everytime the car moves,or it is leaking and not stopping, only the level will tell you,if your dealer is NOT too far away, top up and drive, OR to be safe, get it towed","October 15, 2021"
vicsg1314,"Oh no I understand, I genuinely was grateful as I did not know what that undertray was and if it was specifically just for coolant, etc. Thank again!","October 15, 2021"
jaye944,"LOL ok, NP","October 15, 2021"
HotGrbg,"B engines no longer have electric water pumps.Common leaks on B58 include water pump weep hole and plastic hose near expansion tank.B46 coolant leaks are commonly water pump, plastic line that goes from the expansion tank that curves under intake and plugs into cylinder head, and heat management module. Due to the location of your leak I suspect heat management module but without looking at the car in person it’s purely speculation. Please keep us posted as to the cause.","October 16, 2021"
Machmd,"vicsg1314 said:Hello,Anyone having a coolant leak from the bottom of their vehicle? We cannot see anything from under the hood, but there's a leak near a nut at the bottom of the car. I have linked a video of the leak below. Any help is appreciated. Thank you!Youtube VideoClick to expand...Check the water pump my friend. I had a leak in the same place thinking aux heater assy was cracked only thingthere.enedeup water pump seal leaking sending water down the block over to that area. Effin beemer! I am running a 2004 7 series","October 19, 2021"
