Name,Comment,Date
edit,Totally agree.This is the way should be.@EDZit didn't happend to your car to 'forget' to lower to parkins position?,"July 15, 2023"
WarrenB,"Just to clarify the functionality and I’ve tested this extensively, it does indeed stop lowering when you open the door but it continues lowering when the door is closed. I’ve found the only time it doesn’t lower is if you open the door before you put the car into park or before you turn the car off, as well as if the car isn’t parked on a level surface. Did it not continue lowering for you?","July 15, 2023"
EDZ,"Hi edit,Thankfully it did stop lowering but there was a momentary split second of panic as I opened the door quicker than normal after switching off to see how close I was with the bottom of the door on the curb/footpath.","July 15, 2023"
EDZ,"Hi WarrenBYes when I closed the door it continued to lower after a few seconds, when I came back had to be careful getting back in as car door was lower by a few millimetres than the height of the curb.","July 15, 2023"
WarrenB,Either the car doesn’t function the way it’s intended to do or the manual is incorrect but the manual says the engine must be running for it to lower which isn’t true.They should have put a button in the trunk/boot to lower or raise the car like other manufacturers. The huge benefit of this is loading packages into the back or wheelchair access.,"July 15, 2023"
EDZ,"I did't actually physically see the car continue to lower after closing the door but obviously it did lower, as when I returned the door did not clear the higher part of the stepped curb, I suppose seeing how close the door was to the curb on arrival the car it's self could had settled a mill or two. I personally have not checked the actual functionality in depth or as much as yourself, it just seems to work accordingly for me and I have no issues with it's functionality.","July 15, 2023"
John,"Glad that’s yet another so called issue debunked that I’ve read about, 😊 and rightly so how it should work.","July 15, 2023"
WarrenB,My car doesn’t work as intended so it’s not debunked or a “so called“ issue for me. My car just doesn’t lower at times when it should. I’ve had 2 loaners to compare to so I have a very good idea what is normal and what isn’t.,"July 16, 2023"
EDZ,"Can't say Iv'e seen that actual symbol anytime, but the ""A"" is normally attributed to START/STOP functions so possibly something to do with start/stop, only a guess","July 12, 2023"
WarrenB,Worth a read But we will be losing the feature to change from Reverse to Drive using the right paddle shifter. I wish they would rather allow its use if the speed is zero rather than removing the feature.Maserati to Install Software Update for Grecale Paddle Shifters - Consumer ReportsConsumer Reports testers found that it was easy to inadvertently shift the car from Reverse into Drive.www.consumerreports.org,"July 13, 2023"
Tony Mac,+1 This is an excellent feature that when reversing / parking allows you to look and focus on what’s going on around the car. Much quicker and easier using the paddles than having to try and find the buttons.,"July 13, 2023"
barefoot1999,"All,I have successfully removed any horn sounds for lock and unlock of my Grecale GT, however the anti-theft alarm is set approximately 10-15 seconds after door lock with FOB or door handle. The anti-theft alarm set is EXTREMELY loud and causes neighbors or pedestrians in parking lots to take notice. Has anyone found a TSB or other bulletin to adjust the beep sound of the alarm when locking the vehicle? I do not wish to disable it, but I'm seriously considering somehow dampening it with a sound muffler of some sort. I have found this additional information but it doesn't address any adjustments. It appears the siren is located in the passenger rear quarter panel in the trunk.MC-10225916-9999.pdf (nhtsa.gov)","July 12, 2023"
WarrenB,"The question is why is it going off in the first place? It’s meant to be loud as it’s an alarm.barefoot1999 said:All,I have successfully removed any horn sounds for lock and unlock of my Grecale GT, however the anti-theft alarm is set approximately 10-15 seconds after door lock with FOB or door handle. The anti-theft alarm set is EXTREMELY loud and causes neighbors or pedestrians in parking lots to take notice. Has anyone found a TSB or other bulletin to adjust the beep sound of the alarm when locking the vehicle? I do not wish to disable it, but I'm seriously considering somehow dampening it with a sound muffler of some sort. I have found this additional information but it doesn't address any adjustments. It appears the siren is located in the passenger rear quarter panel in the trunk.MC-10225916-9999.pdf (nhtsa.gov)Click to expand...","July 11, 2023"
EDZ,"As Warren said ""Why is it going off"" that's a warning sign, my car doesn't do it, or I'm missing something","July 12, 2023"
barefoot1999,"WarrenB and EDZ,This is a single beep for about 1 to 2 seconds. EVERY time you lock the car. It does NOT make any sound when you unlock the car. And, of course, all settings in the car are to not honk horn on entry or exit. Are you saying your vehicle do NOT make the single beep sound when you lock the car?","July 12, 2023"
italia,My car does not make a sound when I lock the car using the key fob. It just folds the mirrors and locks.,"July 12, 2023"
barefoot1999,"Italia,Thank you for the information. I'll need to discuss with the dealer next steps. It is ridiculously loud. Other than that, the car runs and drives great!","July 12, 2023"
EDZ,I can confirm my car makes no noise on locking. Lights flash once on locking and twice on unlocking. Can't remember if this is configurable in HUD or not.,"July 12, 2023"
EDZ,"I know there are a few on here with orders placed and waiting for their cars and curious as to when delivery maybe, as very little information on progress or news comes from dealers.So thought I would start a new post for people to post any news about their order status to give any info for others waiting. May be post when you ordered, roughly where you are based, estimated delivery date, model and any other update info received. Or if you are a lucky one when you picked it up.I will start: Based in UK, ordered beginning of April, estimated delivery mid October Trefeo Primasirie. Latest info should have car sometime this month. 🤞Hopefully by posting your info it will give others more of an idea of what is going on, I know we have one lucky member already received their car.Thanks.","July 7, 2023"
EDZ,"Another slap in the face today. Just had call from my dealer and the car is again delayed and will now apparently not be here until mid December earliest, might as well have said not until 2023. 🤨 Apparently build delay's mainly on right hand drive cars as far as I'm aware, yet I was told the car went into build beginning of August !!! someone is not telling the truth...............🙄","November 3, 2022"
Modenacanada,Same here. Got a call from my Canadian dealership. Was intitially told October. Now they are telling me mid to late December. It seems like 2023.....,"November 4, 2022"
EDZ,"Thanks for the reply ""Modenacanada"" So obviously not just right hand drive cars delayed. I'm sure they will turn up eventually and yes I'm thinking 2023.","November 5, 2022"
Jean,Warte auch schon seit August auf meinen Trofeo Primaserie in luxemburg,"November 12, 2022"
EDZ,"ThisThanks for posting. Many of us in the same boat at present, let's hope they start to show soon. 👍","November 12, 2022"
schoenthalpeter,"Hi. Waiting on my Trofeo since early september. Promised for November, but may also be February :-(. Very little info (and not accurate) from the dealership here to (but to be honest: I don't call every week to ask where my car is...). Switzerland.","November 13, 2022"
EDZ,"Welcome to the forum.Yes, as you say very little info and never accurate. I also don't contact the dealer every week, I contact the dealer when I was told by them a date the car should approximately arrive, then I'm told another couple of months, that's the frustrating thing, just a little more info and update occasionally would be good.","November 14, 2022"
David,"EDZ said:I know there are a few on here with orders placed and waiting for their cars and curious as to when delivery maybe, as very little information on progress or news comes from dealers.So thought I would start a new post for people to post any news about their order status to give any info for others waiting. May be post when you ordered, roughly where you are based, estimated delivery date, model and any other update info received. Or if you are a lucky one when you picked it up.I will start: Based in UK, ordered beginning of April, estimated delivery mid October Trefeo Primasirie. Latest info should have car sometime this month. 🤞Hopefully by posting your info it will give others more of an idea of what is going on, I know we have one lucky member already received their car.Thanks.Click to expand...Hi I placed an order for a RHD Moderna from a London showroom in July and had an update over the weekend to confirm that the car is still on schedule to be delivered in January.","November 21, 2022"
Trident,Welcome to the forum@David! Good to hear you got an update about your Grecale. How did you spec it?,"November 21, 2022"
David,"So I have chosen Grigio Lava with Nero seats, Giallo stitching, yellow callipers plus sunroof and privacy glass. Can’t find any pictures online of a Moderna in Grigio Lava but the promo film shot in Rome looks like one of the cars is Grigio Lava.","November 21, 2022"
EDZ,Hi David and welcome to the forum.Thanks for the update and nice to hear from another RHD buyer from Britain which is obviously of much interest to myself as we appear to be in the same boat. Last update I had a couple of weeks ago was that my car should arrive early to mid December. But I'm kind of not expecting it till 2023 as the last two dates for delivery given of October and then mid November have come and gone.,"November 22, 2022"
EDZ,Nice comboby the way,"November 22, 2022"
TF007,"@DavidWelcome!Mine is painted in Grigio Lava. Love the colour! Have a look:Grecale Owners ImpressionsLast Friday I picked up my new Maserati Grecale Modena at the dealer. The handover was great and I was stunned by the vehicle in real life. I am impressed in all aspects with this beautiful vehicle. My impressions so far: Look Subjective, but for me the most beautiful SUV on the market. The...www.grecaleforum.com","November 25, 2022"
David,Great review and so good to see pictures of a Modena in Grigio Lava. Can't wait for delivery in January and to start seeing this elegant car on the road.,"November 25, 2022"
mbo222,"Based in Indiana, USA.Sigh. Placed order in June for a trofeo. Dealer has no clue as to arrival....was to be mid Nov.","November 25, 2022"
EDZ,"Thanks for posting mbo222. I have just had another update from my dealer and as expected another delay not arriving next week. Thats 5 different delivery dates given over the last five months so far and still no sign of the car, apparently end of December now. I told my dealer only now contact me when the car has left the factory and on it's way or when it is at your dealership, as I will just take it the car will be here sometime in 2023.","November 25, 2022"
UKTrofeo,"I live in the UK and have a Trofeo (not Primaserie) on order. Originally it was meant to arrive week 47 2022 but now postponed to week 52! Dealer mentioned that Maserati are doing significant quality control checks which is causing the production line to be shut down and hence delayed. Seeing some of the comments here about new cars already having to go back for updates does give a bit of concern.However, I visited the dealer yesterday and their first 2 Grecale’s have now arrived in last few days - no Trofeo’s though. Good to see cars starting to arrive (apparently 25 now arrived in UK). My dealer indicated that he should have 25 Grecale’s delivered by the end of the month, despite Christmas!","December 6, 2022"
EDZ,"Welcome to the forum and another UK member.Yes they are now arriving but like you not mine. I am a little frustrated and annoyed considering I ordered a Trofeo Primaserie in April this year, and according to Maserati advertising ""qoute"" ""Be the first to own before anyone else"" by ordering a Primaserie and mine not even here yet, what utter bull shite from the manufacturer, and Trofeo's for sale on Auto Trader now.","December 6, 2022"
EDZ,"Just had a phone call from my dealer, can't believe what Iv'e just been told, yet another delay and not to expect my car before February 2023 but more than likely beginning of March 2023 😒 but still no actual confirmed date for arrival. To say I had a few choice words to air with them is an understatement, but hats off to the manufacturer and dealer with a better customer relationship response this time and for now what they have done and given has soften the blow a little, but they still have a little work to do to reinstate my confidence and trust in them, lets wait and see what happens next.","December 16, 2022"
EDZ,"I know there are a few on here with orders placed and waiting for their cars and curious as to when delivery maybe, as very little information on progress or news comes from dealers.So thought I would start a new post for people to post any news about their order status to give any info for others waiting. May be post when you ordered, roughly where you are based, estimated delivery date, model and any other update info received. Or if you are a lucky one when you picked it up.I will start: Based in UK, ordered beginning of April, estimated delivery mid October Trefeo Primasirie. Latest info should have car sometime this month. 🤞Hopefully by posting your info it will give others more of an idea of what is going on, I know we have one lucky member already received their car.Thanks.","July 7, 2023"
UKTrofeo,"Oh no! That’s no good. I’ve just phoned my UK dealer and on their system my car is still showing as week 52, but I guess there is a good chance mine is going to be further delayed as well. Did they give any reason for the delay?","December 16, 2022"
EDZ,"To be honest I think I have had every excuse in the book since ordering. This time Iv'e been told it's to do with the specialist colour finish which is done out of house, and it's them that are having problems. So you may still be lucky and get yours, will be interesting if you don't then I will know if what Iv'e been told is true or not. Good luck","December 16, 2022"
Modenacanada,Wow. I'm sorry to hear that. My dealer has called and told me the car arrives in his dealership next week.,"December 20, 2022"
UKTrofeo,"Just had an update from my dealer and surprise surprise my car is not going to arrive next week. Now pencilled in for week 3, ie mid Jan. Only slightly positive news is that it has moved a little along the production line. But honestly how long are these going to take to arrive? No Trofeos arriving in the UK this year.","December 21, 2022"
EDZ,I hope that pans out OK for you. Don't forget to let us know and post some pic's. Good luck.,"December 21, 2022"
EDZ,"Sorry to hear that, but kind of telling me what I was told may not be trueDid they give you any reason for your delay ?","December 21, 2022"
UKTrofeo,"No. They said they have no idea. Previously they told me that extra quality control checks are being made and cars being pulled of the production line to do this, slowing production down a lot.","December 21, 2022"
TF007,@EDZI am really very sorry about that. This takes away the excitement and it is simply untenable. The Prima series should be the first to be delivered. Hope it arrives shortly.,"December 22, 2022"
EDZ,Thanks. I trust you are still enjoying yours and all is going well.,"December 22, 2022"
TF007,@EDZYes I am still happy. Nothing negative to report so far.,"December 22, 2022"
UKTrofeo,So potentially some more positive news. My dealer contacted me to say that my car is now progressing quite quickly through the production line - the production line codes have now increased 3 times this week. And the date of delivery has remained at week 3 (ie mid January). The dealer is now pretty confident it will arrive then. We shall see.,"December 23, 2022"
EDZ,I wish you luck that it pans out. Unfortunately that has been said three time to me already and the last one being the fourth time that never happened was in writing (email). But I guess our cars will arrive eventually sometime in 2023.,"December 24, 2022"
UKTrofeo,Has your dealer given you the production codes for your car? Mine has moved from 20 to 50J,"December 24, 2022"
EDZ,"To be honest Iv'e stopped asking. As in July this year I was told my car was at status 20 and slowly moving along production line. Nearly six months later I'm told having trouble with paint finishso I personally take status codes with a pinch of salt. Sorry I don't wish to be a party pooper but I have as Iv'e said before had every excuse in the book why it has not yet arrived. All Iv'e ever wanted is honesty from the manufacturer, even the dealers are getting frustrated, they are obviously taking the flake by just passing on what they have been told.","December 24, 2022"
UKTrofeo,Well I’m trying to be optimistic. The dealer has had a number of GTs and Modenas delivered so are aware of the broad way that the production codes have progressed for cars that they have had delivered recently. If your car has reached production code 50f a while ago then certainly I would be less confident. Mine was on code 20 for months. I’m guessing that right hand drive Trofeos have been a bit of an issue for Maserati hence the delays. However a paint finish issue would affect Modenas and GTs as well. Mine is a different colour to yours. We will see if there are further delays pretty soon!!!,"December 24, 2022"
EDZ,"Unfortunately my optimism has been knocked several times, but I still smile and hold on to some hope that it will turn up soon. The Trefeo Primaserie is a specialist four coat colour finish under the fluorecie program (according to the price list I have a 15k extra) and not done on normal production line run as other colours listed. The car is pulled from line and painted else where apparently, so does not follow the same line production run schedule as all other cars, hence what I was told last update. As you say will be interesting to see what they say in the new year, my dealer is far more optimistic for the Q1 delivery but will no longer say he is confident. 🤣 All the best, and have a great Christmas.","December 24, 2022"
UKTrofeo,I’ve now been given a specific delivery date of 21 January. We shall see 😉,"January 5, 2023"
EDZ,"Pleased for you, better news as being given a specific date is far more promising 🤞 hope it all works out this time. Good luck and keep us all posted.","January 5, 2023"
UKTrofeo,"My dealer called with another update. The date has remained at 21 January and the production code has moved on to 85 which means the car has been completed, just undergoing final checks before being dispatched. My dealer said that their first Trofeo arrived this week and mine would be their second. I’m crossing my fingers!!","January 12, 2023"
EDZ,"Good newssounds very promising for you and you must be getting excited, not long now.","January 12, 2023"
EDZ,"I know there are a few on here with orders placed and waiting for their cars and curious as to when delivery maybe, as very little information on progress or news comes from dealers.So thought I would start a new post for people to post any news about their order status to give any info for others waiting. May be post when you ordered, roughly where you are based, estimated delivery date, model and any other update info received. Or if you are a lucky one when you picked it up.I will start: Based in UK, ordered beginning of April, estimated delivery mid October Trefeo Primasirie. Latest info should have car sometime this month. 🤞Hopefully by posting your info it will give others more of an idea of what is going on, I know we have one lucky member already received their car.Thanks.","July 7, 2023"
UKTrofeo,My car has been dispatched by the factory. Arrival date at Uk dealer next Tuesday (hopefully),"January 18, 2023"
EDZ,"I had a similar phone call from my dealer a couple of days ago. Our cars maybe on the same transporter, I asked them to send a photo when it arrives and I will believe itguess I've had so many dates given and not met that I will only believe it when I see itBut positive news for us both","January 19, 2023"
jalough,Has anyone taken delivery in the US? Ideas on time once it is on the boat? Thanks!,"January 19, 2023"
Trident,"@edStook delivery of his Grecale, but his broke down on him.Total BreakdownWell Day 10 of ownership was eventful and definitely one of the most terrifying experiences of my life. My new Grecale totally completely shut down on the highway in Atlanta rush hour. I was blocking 2 lanes of traffic when it completely died after a pop/boom in the engine. Grecale owners let me...www.grecaleforum.com","January 19, 2023"
UKTrofeo,Mine arrived at the dealer today!!! 😀 Its currently being prepped for me to collect on Thursday..,"January 23, 2023"
EDZ,"Great news 🙂, been a long time coming. You must have a smile on your face from ear to ear 😊 Hope all goes well for your collection on Thursday and don't forget to post a couple of collection day pic's. 📸","January 23, 2023"
1stMaserati,Definitely post some pictures and your impressions!!!!!,"January 24, 2023"
1stMaserati,Sorry to hear@EDZ! As a consolation: I think it is worth the wait!,"January 25, 2023"
1stMaserati,Excellent!!!!!! Enjoy.,"January 26, 2023"
EDZ,"CongratsStunning looking Trefeo, enjoy your new ride. 😎 I'm still waiting eleven months on 😕","January 26, 2023"
1stMaserati,@EDZyou day in the sun will come!!! What color is yrs again?And I forgot to say that yes I really like the blue and interior@UKTrofeo,"January 26, 2023"
UKTrofeo,The interior leather is much darker black but my phone made it look grey! Looks better in person and the red stitching pops.I’ve just had a 90 min drive-very impressed so far. Looking forward to pushing the nettuno a lot more,"January 26, 2023"
UKTrofeo,Yes it’s been a frustrating wait. I’ve just checked and I put my original deposit on the Grecale in January last year.,"January 26, 2023"
Tony Mac,Looks fabulous 👍👍,"January 27, 2023"
edit,hello everyone?did you get any discounts when you ordered the car?,"January 27, 2023"
EDZ,"I know there are a few on here with orders placed and waiting for their cars and curious as to when delivery maybe, as very little information on progress or news comes from dealers.So thought I would start a new post for people to post any news about their order status to give any info for others waiting. May be post when you ordered, roughly where you are based, estimated delivery date, model and any other update info received. Or if you are a lucky one when you picked it up.I will start: Based in UK, ordered beginning of April, estimated delivery mid October Trefeo Primasirie. Latest info should have car sometime this month. 🤞Hopefully by posting your info it will give others more of an idea of what is going on, I know we have one lucky member already received their car.Thanks.","July 7, 2023"
EDZ,"Tony Mac said:Collected our Grecale Modena today from Maserati Shirley, West Midlands, and very impressed with the car.Looks fabulous and Drives well - light precise steering, smooth gearbox, comfortable, great performance from the 2L engine.The technology / Sat nav / driving interface is quite daunting - but pretty straightforward once you get the basics and just start playing. The auto-dipping headlights are brilliant - just leave on High beam and they take care of themselves 👍Salesperson originally told us the Grecale didn’t have Seat position memory options - it does 👍Will post more infoClick to expand...Congrats Tony, another great looking carEnjoy your new ride","January 27, 2023"
elchiki,"EDZ said:Welcome to the forum edit.It's been virtually impossible to get discounts on any new cars for the last couple of years, due to supply and demand. Manufactures have been struggling to get parts linked with the semiconductor shortages and just can not produce the amount of cars required for the market. Add to this that the Grecale is a brand new model and orders are buoyant, they have no need to discount, plenty of customers in the queue. You may be lucky and get something thrown in but don't hold your breathI'm sure as the parts shortage and semi conductor issues slowly subside, linked with the current bad global economy figures, the rise in cost of living and energy costs, demand will ease and maybe a little discount will return, but not for a while yet. IMO, anyone that has got a discount would had been a very, very lucky customer or an employee of the dealer or manufactureGood luck.Click to expand...Yes, I am right now discussing seriouisly for the purchase of my Grecale and discount are between 10 and 13 %.( 100 % cash payment)","February 1, 2023"
Tony Mac,"Couldn’t negotiate a discount here in the UK, as the Grecale is only just being launched at most dealerships.Purchased ours cash - tried to negotiate but no discount - in fact they prefer Credit buyers as there’s more money in these sales.They included Rubber Boot Liner & Floor Matts & Tank of Petrol10% discount would have been fabulousTony","February 1, 2023"
elchiki,Yes I get right now between 10 % and 13 % in the course of the discussion,"February 1, 2023"
EDZ,"Agree with Tony above.You must fit in the catorgary of very, very lucky. But if your buying in Swizaland the starting price is around 30% dearer than UK list and less included. Also depends if it's MRP or dealer mark up price. If your being quoted 10% to 13% off MRP I would be grabbing that deal with both hands ASAP. Good luck.","February 2, 2023"
elchiki,"Really lucky ? Not at all ! do no forget that in Switzerland, the selling prices of these cars are 20 % higher than in Europe….so this is a normal slight adjustment 😂","February 2, 2023"
Tony Mac,That’s what you get for living in such a wonderful country with a low taxation economy 👍,"February 2, 2023"
EDZ,Then doing really simple man math's you would have to get at least 13% off to be any where near on par with UK prices as Swiss prices are more nearer 33% dearer.,"February 2, 2023"
edit,"You are tring to buy the Modena trim?Here in Romania the Modena starts at 72.900 euros plus 19% VAT, so 86.750 euros including VAT. I added some options and only got 3% as discount. As I said to them, I will not buy aat this level of discount.I can see in Switzerland the Modena trim starts at 97.250 CHF, so 98.360 Euros...but this is because the CHF is very strong this months. Normally it is 90% from the Euro","February 9, 2023"
EDZ,"Just had an update and apparently my Trefoe Primaserie is finally on it's way to the UK. Been a long time coming, and had seven delivery dates so far since September 2022 that have not been met. So will believe it 100% when it finally arrives at the dealers, which should be early next week. 🤞","February 15, 2023"
UKTrofeo,Great news!,"February 16, 2023"
TF007,Oh wow. That is great news! Believe me the wait will be worth it. A very great vehicle that will give you a lot of pleasure. Fingers crossed🤞🏻,"February 17, 2023"
vicster,Just got my Grecale Modena Primaserie on Feb 14 and received about 5% discount at my Canadian dealership with lots of extras.,"February 18, 2023"
EDZ,Welcome to the forum and congrats in getting your car.Always good and nice to see a few pics of the car when you get the opportunity to post.Enjot your new ride.,"February 19, 2023"
edit,I'm planning to pay the down payment next week also for a Modena.Did you got it from stock or it was your configuration?I'm curious about the waiting time,"February 19, 2023"
vicster,"I had it configured back in April last year. Delivery was supposed to be in October but I'm guessing they were still passing inspection to be approved for the road.My dealer had a few cancellations so buying from stock was possible. In fact, I ordered a white one and they were able to swap it for a black one configured the exact same way ✌","February 19, 2023"
edit,"Just payed today the deposit for a Grecale Modena nicely configured.The dealer said the estimated delivery time is 3 to 4 monthsbtw, in the contract I have a paragraph that is mentioning the price will be retroactive increased if the production cost will increase until my car will be delivered.Did you have something like this when ordering yours?","February 22, 2023"
Tony Mac,"Good choice editEarly January, when we started considering ordering a Grecale, the Dealer said it would be a 4 month wait and that they were expecting a Price rise in March. So taking delivery in April / May would be at the increased price.The Dealer had a Launch Event with New Stock Grecale's in the showroom - we bought a Modena and picked it up the following week","February 22, 2023"
EDZ,"Congrats on placing your order edit,hope your wait is not to long.Most manufacturers have that type of paragraph in the sales contract, actual price you pay as that quoted when your car actually goes into build. Dealers normally ask at that stage to increase your deposit to a full none refundable 10% of total cost of car, no increases normally after that point even if it takes a couple of more months to eventually arrive at dealers.","February 22, 2023"
1stMaserati,@EDZare you still waiting????? Any updates?,"February 22, 2023"
EDZ,"I know there are a few on here with orders placed and waiting for their cars and curious as to when delivery maybe, as very little information on progress or news comes from dealers.So thought I would start a new post for people to post any news about their order status to give any info for others waiting. May be post when you ordered, roughly where you are based, estimated delivery date, model and any other update info received. Or if you are a lucky one when you picked it up.I will start: Based in UK, ordered beginning of April, estimated delivery mid October Trefeo Primasirie. Latest info should have car sometime this month. 🤞Hopefully by posting your info it will give others more of an idea of what is going on, I know we have one lucky member already received their car.Thanks.","July 7, 2023"
Tony Mac,Shocking EDZ - I couldn’t have waited this long 😞,"February 23, 2023"
EDZ,"Hi TonyTo be honest if I had been told I would be waiting over a year for the car when ordering it, I may have looked else where then. The trouble is that Maserati have been playing me along, each time a delivery date arrives it's not met and I'm given another delivery date which is normally only a few weeks later, so I hold fire as most new cars at present are taking around six months. If we all had crystal balls I'm sure we would all do things differently, but life at present is so unpredictable. Do hope your car is going well and you are still enjoying it.All the best.","February 23, 2023"
Tony Mac,"You are stuck between a rock and a hard place, but I’m sure it will be truly worth the stress and frustration of waiting.In December 2022 we were considering a Mecan / Cayenne and the build wait was 12+ months.Still enjoying our Modena, only done 350 miles - no issues to report🤞","February 23, 2023"
EDZ,"edit said:@EDZI was thinking this morning regarding your situation.Maybe Maserati delivered the car actually and maybe your car has technical problems and in fact is in the dealer warehouse trying to fix it.If your car was at Maserati factory with some issues, it is impossible to not have the technical knowledge or resources to fix it. They are delivering cars on daily basis to all the corners of the world. So, what are the reason to not replace quarter of your car, if needed and to deliver the car, if the car is still at the factory?If your car is at the dealer and the dealer is lying to you, the repairs are more difficult via air at the dealer and always the dealer needing to have maserati mails and sugestions.If I was you, I will visit the dealer without telling him upfront and tell that you want to search the car in the back warehouse/garage to be sure that they are playing wright with you as the trust regarding them is lost. They have to demonstrate you this is the reality and they don't have the car in pieces somewhere. do not leave until you inspect the dealer and do not give them time to hide the car.My dealer told me they will deliver my Modena in 3-4 months calculating from the downpayment.Click to expand...Thank you for your thoughts and suggestion edit.I have already visited the dealers on a few occasions and the car is definitely not there. My dealers are part of a very large group and also very large in the USA and are the largest Maserati dealers in the UK with branches all over the country.Late yesterday I actually email Maserati direct in Italy to get honest clarification of what is actually going on with my car as my dealer is at a loss also. Iv'e had an acknowledgement receipt of same and will have to await what they finally reply, but will contact again early next week if not received.","February 24, 2023"
Tony Mac,"@EDZ- This post has just surfaced on the Forum. Might be worth asking a few questionsHello from Maserati CaresThe team at Maserati Cares appreciates the community cultivated here to discuss, troubleshoot, and of course brag on your own Maserati! As you continue to navigate forum conversation, know our team is always here to assist you. We exist to provide additional support as needed if desired. Our...www.grecaleforum.com","February 24, 2023"
EDZ,"TF007 said:Hello@EDZthis is simply shocking and unacceptable.We are talking about a car that has a worldwide delivery time of about 3 to maximal 4 months. At all dealers, moreover, the car is in stock. Here something runs completely wrong. Even if it should be because of your equipment variant, they must be able to name that and offer options. By the way, the current Macan GTS has a delivery time of 3 months again and in general, delivery times have dropped at all manufacturers.If they can't provide a very clear and logical explanation (which they haven't been able to do so far), then I would withdraw from the contract. Isn't there a right of rescission in the UK?As great as the Grecale is...I hope you find a good solution for you!Anyway, very sorry to hear all this.Click to expand...Thanks for your input TF007, appreciated.We do have the right of rescission in the UK. Depending on the reply to my email to Maserati next week I may be pushed in to that. be it reluctantly and a full refund of deposit is given.I think I have now been overly patient on this situation and been fed so much bulls--t things have come to a head.","February 25, 2023"
EDZ,"Tony Mac said:@EDZ- This post has just surfaced on the Forum. Might be worth asking a few questionsHello from Maserati CaresThe team at Maserati Cares appreciates the community cultivated here to discuss, troubleshoot, and of course brag on your own Maserati! As you continue to navigate forum conversation, know our team is always here to assist you. We exist to provide additional support as needed if desired. Our...www.grecaleforum.comClick to expand...Thanks for that Tony.Very interesting but could be useful for members in the future, I see they are USA based !!As I have already contacted Maserati direct in Italy, things should had already been noted, Iv'e had an acknowledgement of my email and I'm awaiting their follow up reply.","February 25, 2023"
EDZ,"Interesting turn of events !!Iv'e just been contacted by my dealer principal. Apparently Maserati contacted them yesterday and have ask for all information on my purchase and told them that they (Maserati) are taking over my sale and I am to address and deal with them directly, Maserati will be contacting me next week apparently. This is as he said, something that they have never seen or heard of before and he is very interested in knowing the outcome. So it sounds like I'm either going to get the information required or they will tell me to sling my hook 🤔 but hopefully I get honest up front information with regards to the situation at least.","February 25, 2023"
TF007,"@EDZVery good! Sounds to me like they've caught on the urgency.This should have happened sooner, of course, but if they can actually shed light on it now and straighten out the situation, Chapeau!Fingers crossed.","February 26, 2023"
Dai Uy Ted,"I ordered a GT today, from Harper Maserati in Knoxville TN. Blue/gray; 20"" wheels w/blue calipers; open pore radica wood trim & ambient lighting; premium pkg; ass't pkg 1; tech pkg (HUD & wireless charger).Dealer could not guess at delivery date. I'll make due in the meanwhile with my Stelvio & Mustang...","February 28, 2023"
EDZ,"Congrats on your order, sounds a nice spec. Hope the wait not too long for you, but I'm sure the Stelvio & Mustang will keep you going.","February 28, 2023"
EDZ,"jalough said:@EDZ, I feel your pain. I originally ordered a Shelby GT500 in Nov 21 for the 22 model, and was assured I would receive the first allocation. By June (and 2 allocations given out) I realized I would not be getting my car despite dealer protestations, so I preordered the Modena tooLike you, was told October delivery and it has continued to be pushed out... rumor has it maybe this week finally 🤞 (I sold my car to Ford dealer as commitment to the order in late summer 21)Sounds like Maserati is more responsive to their customers, so fingers crossed for you!!I will say, my dealer has gone above and beyond to help compensate... I have had a loaner since mid-December when they realized it wasn't going to be here before the end of the year.Click to expand...Thanks jalough.I too have had good service from my dealer and have now found out that it is in fact Maserati that are not responsive and all my dealer has been doing is passing on what information they get from them.Been waiting a week now for a response to my email and Maserati to contact me. Iv'e had an acknowledgement email of them receiving mine last Friday, and contact from my dealer that they (Maserati) would contact me at the start of this week, I'm still waiting on that contact as I said a week on now. 😟","March 2, 2023"
Tony Mac,@EDZ- Dare I ask if you’ve had an update?,"March 6, 2023"
EDZ,"I know there are a few on here with orders placed and waiting for their cars and curious as to when delivery maybe, as very little information on progress or news comes from dealers.So thought I would start a new post for people to post any news about their order status to give any info for others waiting. May be post when you ordered, roughly where you are based, estimated delivery date, model and any other update info received. Or if you are a lucky one when you picked it up.I will start: Based in UK, ordered beginning of April, estimated delivery mid October Trefeo Primasirie. Latest info should have car sometime this month. 🤞Hopefully by posting your info it will give others more of an idea of what is going on, I know we have one lucky member already received their car.Thanks.","July 7, 2023"
EDZ,"Hi Tony.No news whatsoever, I'm actually stuck for words. No further on than I was 12 days ago with my email to them and we are now a year on in total, diabolical situation. 😌","March 7, 2023"
Tony Mac,Disgraceful - What a Mess 😳,"March 7, 2023"
edit,Could be your car was delivered by Maserati and it is lost/stolen during the transport and nobody knows really where your car is?,"March 7, 2023"
EDZ,"That did actually make me smile for the first time about this situation, thanks editTime for us all to have a guess as to where it is, as no information is coming from Maserati as I don't think they know either. Perhaps our idears will give them clues as to where to look as they are obviously stuck.","March 7, 2023"
